Open Time,Open,High,Low,Close,Volume
2021-10-11 20:18:00,57248.48,57260.74,57191.91,57214.71,1.89551
2021-10-11 20:19:00,57204.71,57207.22,57093.62,57172.8,0.27164
2021-10-11 20:20:00,57162.53,57167.73,57090.55,57090.55,1.37647
2021-10-11 20:21:00,57080.51,57204.04,57043.84,57145.98,1.00945
2021-10-11 20:22:00,57159.65,57208.32,57120.84,57177.43,1.16475
2021-10-11 20:23:00,57182.19,57221.44,57144.38,57221.44,0.2686
2021-10-11 20:24:00,57204.84,57270.0,57203.02,57270.0,0.65249
2021-10-11 20:25:00,57281.88,57281.88,57127.63,57193.33,1.01892
2021-10-11 20:26:00,57228.14,57254.96,57219.27,57221.25,0.13994
2021-10-11 20:27:00,57255.07,57261.24,57239.5,57261.24,0.26657
2021-10-11 20:28:00,57270.82,57270.82,57232.1,57261.48,0.41093
2021-10-11 20:29:00,57272.6,57323.07,57264.9,57323.07,0.37388
2021-10-11 20:30:00,57324.6,57411.54,57288.36,57409.5,0.94144
2021-10-11 20:31:00,57385.76,57389.48,57325.79,57367.38,0.53357
2021-10-11 20:32:00,57359.65,57375.07,57327.63,57370.26,0.12435
2021-10-11 20:33:00,57373.61,57411.54,57372.68,57392.16,0.42633
2021-10-11 20:34:00,57411.77,57411.77,57321.3,57345.33,0.41556
2021-10-11 20:35:00,57358.98,57370.51,57270.3,57270.53,1.07125
2021-10-11 20:36:00,57287.33,57311.03,57269.87,57281.76,0.15946
2021-10-11 20:37:00,57273.8,57322.68,57237.89,57254.99,0.90979
2021-10-11 20:38:00,57227.26,57289.63,57215.36,57272.59,1.28807
2021-10-11 20:39:00,57281.1,57327.15,57249.13,57288.64,3.21172
2021-10-11 20:40:00,57288.64,57321.58,57263.68,57310.58,4.56421
2021-10-11 20:41:00,57310.58,57403.27,57310.58,57403.27,0.41586
2021-10-11 20:42:00,57409.98,57440.99,57382.96,57435.3,0.6202
2021-10-11 20:43:00,57443.12,57443.12,57413.14,57416.91,0.27726
2021-10-11 20:44:00,57412.92,57446.8,57412.92,57438.96,0.32204
2021-10-11 20:45:00,57444.67,57473.12,57409.25,57412.13,2.75409
2021-10-11 20:46:00,57418.13,57430.02,57349.91,57349.91,2.08166
2021-10-11 20:47:00,57346.21,57415.62,57346.21,57379.78,1.66293
2021-10-11 20:48:00,57396.52,57402.91,57379.78,57402.91,0.14329
2021-10-11 20:49:00,57398.12,57424.53,57385.18,57389.18,1.39603
2021-10-11 20:50:00,57384.4,57412.96,57384.4,57412.69,0.39996
2021-10-11 20:51:00,57429.99,57481.51,57429.99,57480.42,0.69238
2021-10-11 20:52:00,57466.89,57481.43,57434.68,57481.43,3.35755
2021-10-11 20:53:00,57467.27,57467.27,57394.59,57409.8,0.81355
2021-10-11 20:54:00,57422.3,57422.3,57355.59,57355.59,0.14904
2021-10-11 20:55:00,57318.58,57384.45,57318.58,57363.38,0.8957
2021-10-11 20:56:00,57374.02,57429.36,57374.02,57391.45,0.58389
2021-10-11 20:57:00,57388.69,57424.48,57388.69,57401.5,2.42091
2021-10-11 20:58:00,57380.21,57422.62,57348.85,57390.16,0.75506
2021-10-11 20:59:00,57394.44,57394.44,57313.39,57333.63,0.39941
2021-10-11 21:00:00,57326.82,57344.98,57272.9,57344.98,4.45637
2021-10-11 21:01:00,57378.74,57417.04,57367.79,57413.3,0.29209
2021-10-11 21:02:00,57357.33,57363.16,57277.0,57277.0,0.58768
2021-10-11 21:03:00,57277.0,57277.0,57177.11,57223.93,8.73043
2021-10-11 21:04:00,57208.02,57233.82,57137.0,57160.66,1.04317
2021-10-11 21:05:00,57174.29,57181.96,57150.02,57180.7,0.20867
2021-10-11 21:06:00,57186.54,57223.43,57175.89,57181.21,0.75747
2021-10-11 21:07:00,57190.83,57190.83,57130.36,57134.91,0.2487
2021-10-11 21:08:00,57134.92,57184.48,57133.62,57184.48,5.68052
2021-10-11 21:09:00,57156.98,57261.04,57156.98,57261.04,0.2096
2021-10-11 21:10:00,57233.26,57265.38,57222.03,57234.55,0.04201
2021-10-11 21:11:00,57215.56,57215.56,57153.89,57153.89,0.00236
2021-10-11 21:12:00,57151.44,57213.37,57151.44,57213.37,0.05961
2021-10-11 21:13:00,57189.23,57189.23,57141.51,57144.78,0.20731
2021-10-11 21:14:00,57144.78,57148.89,57091.66,57112.6,1.46624
2021-10-11 21:15:00,57100.39,57105.51,57055.2,57068.45,0.19934
2021-10-11 21:16:00,57072.62,57130.37,57055.27,57123.62,0.32199
2021-10-11 21:17:00,57147.17,57147.17,57006.75,57047.66,3.81021
2021-10-11 21:18:00,57083.58,57083.58,57028.11,57044.18,0.34982
2021-10-11 21:19:00,57057.84,57107.1,57057.84,57107.1,0.31645
2021-10-11 21:20:00,57110.61,57110.61,57046.45,57089.02,0.9624
2021-10-11 21:21:00,57084.79,57098.54,57066.72,57088.79,0.16397
2021-10-11 21:22:00,57100.45,57118.5,57078.58,57100.52,0.22464
2021-10-11 21:23:00,57100.0,57125.12,57100.0,57114.44,0.4645
2021-10-11 21:24:00,57114.68,57114.68,57100.0,57102.28,0.00926
2021-10-11 21:25:00,57100.0,57100.0,57071.55,57096.94,0.12026
2021-10-11 21:26:00,57096.95,57098.83,57084.17,57084.17,0.11875
2021-10-11 21:27:00,57087.22,57088.0,57063.71,57069.57,0.19196
2021-10-11 21:28:00,57079.06,57106.89,57073.64,57106.89,0.16475
2021-10-11 21:29:00,57109.16,57141.98,57109.16,57141.98,0.01652
2021-10-11 21:30:00,57157.39,57202.95,57156.56,57202.95,0.22258
2021-10-11 21:31:00,57204.77,57224.58,57203.95,57224.58,0.22494
2021-10-11 21:32:00,57230.28,57251.41,57230.28,57248.52,0.46147
2021-10-11 21:33:00,57247.96,57249.97,57224.75,57249.97,0.22754
2021-10-11 21:34:00,57232.57,57262.78,57232.57,57259.31,0.37409
2021-10-11 21:35:00,57259.1,57259.1,57236.49,57248.02,0.03113
2021-10-11 21:36:00,57232.57,57232.57,57174.97,57190.43,0.77576
2021-10-11 21:37:00,57177.9,57188.51,57155.19,57172.39,0.67478
2021-10-11 21:38:00,57181.47,57204.34,57180.63,57187.83,0.44629
2021-10-11 21:39:00,57193.08,57221.74,57188.58,57206.57,0.22418
2021-10-11 21:40:00,57203.06,57207.0,57194.75,57194.75,0.14886
2021-10-11 21:41:00,57207.72,57207.72,57191.74,57194.32,0.0227
2021-10-11 21:42:00,57196.07,57221.58,57196.07,57220.17,0.14991
2021-10-11 21:43:00,57190.28,57220.73,57180.39,57220.73,0.19169
2021-10-11 21:44:00,57233.37,57303.6,57233.37,57303.6,0.45157
2021-10-11 21:45:00,57305.03,57322.19,57292.76,57303.86,0.12394
2021-10-11 21:46:00,57305.2,57323.06,57283.42,57286.88,0.47118
2021-10-11 21:47:00,57285.21,57288.73,57247.13,57274.11,0.52853
2021-10-11 21:48:00,57281.05,57334.81,57281.05,57334.81,0.01333
2021-10-11 21:49:00,57320.23,57320.23,57291.04,57291.08,0.13365
2021-10-11 21:50:00,57290.73,57290.73,57249.9,57249.9,0.03083
2021-10-11 21:51:00,57251.94,57284.12,57251.94,57268.94,0.2865
2021-10-11 21:52:00,57272.86,57272.86,57245.33,57246.1,0.27695
2021-10-11 21:53:00,57246.97,57246.97,57246.97,57246.97,0.00121
2021-10-11 21:54:00,57245.19,57245.19,57192.8,57192.8,1.84035
2021-10-11 21:55:00,57200.91,57201.86,57178.86,57178.86,0.0946
2021-10-11 21:56:00,57156.86,57156.86,57069.57,57094.68,1.31892
2021-10-11 21:57:00,57093.24,57133.93,57092.87,57133.93,0.19387
2021-10-11 21:58:00,57138.49,57179.05,57138.49,57166.34,0.13381
2021-10-11 21:59:00,57172.96,57172.96,57130.96,57149.19,0.85038
2021-10-11 22:00:00,57117.36,57117.36,57068.48,57068.48,0.69745
2021-10-11 22:01:00,57074.53,57124.94,57073.32,57094.51,1.7656
2021-10-11 22:02:00,57111.84,57124.57,57074.54,57112.99,1.71684
2021-10-11 22:03:00,57115.22,57162.59,57115.22,57158.73,0.07565
2021-10-11 22:04:00,57141.16,57144.45,57138.43,57144.45,0.19587
2021-10-11 22:05:00,57085.71,57227.02,57085.71,57196.77,1.92146
2021-10-11 22:06:00,57177.38,57199.65,57156.33,57181.89,0.11789
2021-10-11 22:07:00,57187.24,57203.02,57178.02,57203.02,0.10129
2021-10-11 22:08:00,57194.51,57242.5,57194.51,57225.65,0.34159
2021-10-11 22:09:00,57229.86,57238.1,57229.86,57238.1,0.00969
2021-10-11 22:10:00,57214.49,57251.09,57193.87,57193.87,0.44561
2021-10-11 22:11:00,57198.37,57237.89,57191.07,57232.95,0.21194
2021-10-11 22:12:00,57224.98,57240.26,57224.98,57240.26,0.02383
2021-10-11 22:13:00,57238.7,57263.53,57232.9,57249.83,1.29882
2021-10-11 22:14:00,57253.68,57263.17,57220.03,57220.03,0.08896
2021-10-11 22:15:00,57250.27,57250.27,57182.48,57183.14,0.57913
2021-10-11 22:16:00,57183.03,57193.97,57171.79,57171.79,0.02969
2021-10-11 22:17:00,57185.94,57188.6,57152.05,57154.32,0.73779
2021-10-11 22:18:00,57156.47,57156.47,57125.6,57145.54,0.09377
2021-10-11 22:19:00,57147.35,57184.04,57139.14,57150.42,1.38534
2021-10-11 22:20:00,57147.82,57154.58,57136.68,57148.51,0.78605
2021-10-11 22:21:00,57147.87,57147.88,57115.39,57146.94,0.68135
2021-10-11 22:22:00,57147.71,57147.71,57125.16,57125.16,0.05376
2021-10-11 22:23:00,57139.86,57150.07,57114.64,57117.77,0.71157
2021-10-11 22:24:00,57116.23,57143.27,57116.23,57132.3,0.20792
2021-10-11 22:25:00,57144.25,57200.0,57144.25,57200.0,0.41331
2021-10-11 22:26:00,57197.81,57214.64,57191.1,57212.33,0.389
2021-10-11 22:27:00,57213.0,57213.0,57201.2,57206.99,0.08642
2021-10-11 22:28:00,57210.76,57225.84,57199.81,57225.84,0.07594
2021-10-11 22:29:00,57238.98,57251.11,57232.81,57232.81,0.11723
2021-10-11 22:30:00,57255.13,57273.33,57247.16,57260.21,0.59309
2021-10-11 22:31:00,57279.16,57283.44,57247.16,57249.1,1.20902
2021-10-11 22:32:00,57256.42,57264.13,57242.34,57247.29,1.74572
2021-10-11 22:33:00,57241.68,57241.68,57179.99,57195.23,0.3997
2021-10-11 22:34:00,57187.59,57201.46,57169.01,57190.33,0.53043
2021-10-11 22:35:00,57179.4,57179.4,57149.64,57158.54,0.09593
2021-10-11 22:36:00,57159.55,57188.62,57159.55,57185.19,0.40548
2021-10-11 22:37:00,57182.49,57206.78,57158.69,57206.78,0.23677
2021-10-11 22:38:00,57198.58,57214.66,57187.79,57207.61,0.53827
2021-10-11 22:39:00,57207.61,57248.72,57207.61,57246.59,0.26295
2021-10-11 22:40:00,57268.34,57269.14,57252.37,57269.14,0.35549
2021-10-11 22:41:00,57258.04,57301.84,57252.89,57300.97,1.28157
2021-10-11 22:42:00,57290.72,57323.07,57268.47,57323.07,3.11935
2021-10-11 22:43:00,57327.69,57327.69,57271.97,57278.36,0.18201
2021-10-11 22:44:00,57307.68,57317.23,57292.12,57292.12,0.1527
2021-10-11 22:45:00,57302.05,57318.02,57296.88,57309.91,0.34291
2021-10-11 22:46:00,57321.81,57321.81,57293.95,57297.09,0.21678
2021-10-11 22:47:00,57301.73,57303.29,57282.9,57293.44,0.23587
2021-10-11 22:48:00,57281.06,57285.69,57278.32,57278.32,0.21334
2021-10-11 22:49:00,57249.3,57249.3,57230.05,57230.49,0.39468
2021-10-11 22:50:00,57226.93,57246.36,57204.65,57211.53,0.75866
2021-10-11 22:51:00,57210.53,57243.29,57210.53,57243.29,0.27371
2021-10-11 22:52:00,57243.98,57278.32,57243.98,57276.34,0.07887
2021-10-11 22:53:00,57298.13,57298.19,57233.05,57237.99,0.61385
2021-10-11 22:54:00,57237.98,57266.02,57237.98,57242.86,0.12783
2021-10-11 22:55:00,57247.18,57251.85,57210.92,57217.33,0.47048
2021-10-11 22:56:00,57194.05,57199.39,57179.29,57194.67,0.91625
2021-10-11 22:57:00,57197.33,57198.0,57189.65,57189.85,0.14298
2021-10-11 22:58:00,57204.18,57213.61,57198.88,57204.81,0.06577
2021-10-11 22:59:00,57220.83,57220.83,57184.16,57184.16,0.40296
2021-10-11 23:00:00,57183.51,57199.7,57109.23,57113.79,0.89689
2021-10-11 23:01:00,57106.73,57132.08,57096.11,57102.89,0.85991
2021-10-11 23:02:00,57100.0,57139.77,57093.53,57139.77,0.31757
2021-10-11 23:03:00,57159.52,57172.24,57130.56,57149.27,0.06558
2021-10-11 23:04:00,57177.68,57202.28,57177.68,57202.28,0.33582
2021-10-11 23:05:00,57212.73,57232.18,57212.73,57231.23,0.41618
2021-10-11 23:06:00,57153.34,57159.13,57137.31,57153.31,0.09847
2021-10-11 23:07:00,57150.54,57150.54,57134.56,57137.55,0.18839
2021-10-11 23:08:00,57143.5,57162.67,57127.86,57162.67,0.06742
2021-10-11 23:09:00,57162.67,57162.67,57162.67,57162.67,0.0
2021-10-11 23:10:00,57137.29,57159.58,57121.08,57121.08,0.63517
2021-10-11 23:11:00,57124.81,57124.81,57114.63,57120.66,0.09249
2021-10-11 23:12:00,57112.67,57155.05,57112.67,57155.05,0.88003
2021-10-11 23:13:00,57144.93,57184.02,57138.3,57184.02,0.22651
2021-10-11 23:14:00,57194.69,57203.68,57194.69,57203.68,0.0129
2021-10-11 23:15:00,57193.78,57252.37,57159.75,57252.37,0.76267
2021-10-11 23:16:00,57283.03,57296.06,57275.41,57277.65,1.48383
2021-10-11 23:17:00,57241.56,57241.56,57183.33,57195.52,0.3136
2021-10-11 23:18:00,57195.03,57196.71,57187.11,57193.36,0.28917
2021-10-11 23:19:00,57198.79,57246.64,57198.79,57246.64,0.41763
2021-10-11 23:20:00,57249.76,57249.76,57232.2,57232.2,0.0988
2021-10-11 23:21:00,57232.71,57238.25,57184.66,57184.66,0.68232
2021-10-11 23:22:00,57185.13,57185.13,57162.5,57162.5,0.14578
2021-10-11 23:23:00,57162.38,57181.9,57145.21,57181.02,0.5656
2021-10-11 23:24:00,57181.39,57196.32,57181.39,57185.98,0.12598
2021-10-11 23:25:00,57194.98,57194.98,57159.25,57172.06,1.30079
2021-10-11 23:26:00,57172.03,57199.31,57172.03,57182.93,1.0209
2021-10-11 23:27:00,57185.92,57259.74,57185.92,57259.74,0.11289
2021-10-11 23:28:00,57260.46,57337.11,57260.46,57337.11,0.92266
2021-10-11 23:29:00,57337.11,57345.34,57304.28,57314.52,0.44018
2021-10-11 23:30:00,57326.0,57326.0,57264.04,57271.91,0.16204
2021-10-11 23:31:00,57281.4,57295.34,57248.89,57248.89,0.06739
2021-10-11 23:32:00,57214.24,57214.24,57181.65,57181.65,0.18559
2021-10-11 23:33:00,57168.53,57176.81,57168.53,57176.2,0.05634
2021-10-11 23:34:00,57187.2,57213.87,57170.76,57213.87,0.31797
2021-10-11 23:35:00,57253.85,57256.22,57241.59,57241.59,0.05516
2021-10-11 23:36:00,57248.22,57248.22,57173.06,57178.43,0.28129
2021-10-11 23:37:00,57163.55,57178.56,57163.55,57177.08,0.0775
2021-10-11 23:38:00,57172.28,57206.26,57172.28,57206.26,0.16524
2021-10-11 23:39:00,57187.98,57190.8,57187.98,57190.8,0.00706
2021-10-11 23:40:00,57165.02,57189.12,57158.73,57181.82,0.05926
2021-10-11 23:41:00,57176.91,57199.07,57176.91,57199.07,0.15928
2021-10-11 23:42:00,57202.8,57215.95,57202.71,57214.72,0.15538
2021-10-11 23:43:00,57216.45,57219.4,57159.39,57184.87,0.34158
2021-10-11 23:44:00,57171.92,57238.45,57137.55,57238.45,1.87896
2021-10-11 23:45:00,57243.71,57243.71,57202.63,57236.85,0.84464
2021-10-11 23:46:00,57233.26,57264.68,57216.02,57264.68,0.37529
2021-10-11 23:47:00,57272.08,57283.49,57257.08,57283.49,1.26234
2021-10-11 23:48:00,57278.44,57331.07,57278.44,57329.94,1.04016
2021-10-11 23:49:00,57314.89,57337.75,57312.6,57318.85,0.05248
2021-10-11 23:50:00,57328.0,57384.2,57328.0,57380.57,0.54582
2021-10-11 23:51:00,57370.94,57411.54,57370.94,57398.62,0.32096
2021-10-11 23:52:00,57398.01,57426.0,57394.07,57420.57,0.44069
2021-10-11 23:53:00,57420.33,57420.48,57400.49,57411.62,0.04693
2021-10-11 23:54:00,57402.18,57433.28,57402.18,57421.97,0.06139
2021-10-11 23:55:00,57410.07,57410.07,57371.57,57390.07,0.48491
2021-10-11 23:56:00,57412.16,57412.16,57364.98,57379.54,0.27827
2021-10-11 23:57:00,57377.56,57443.11,57369.13,57432.84,0.29505
2021-10-11 23:58:00,57422.92,57467.44,57422.92,57451.46,0.65413
2021-10-11 23:59:00,57470.04,57509.04,57470.04,57481.59,0.31491
2021-10-12 00:00:00,57484.6,57484.6,57435.28,57436.45,0.7248
2021-10-12 00:01:00,57430.14,57447.89,57388.41,57388.41,0.66862
2021-10-12 00:02:00,57401.05,57409.76,57332.89,57336.21,1.75579
2021-10-12 00:03:00,57333.59,57389.29,57305.48,57389.29,0.65613
2021-10-12 00:04:00,57359.11,57380.86,57263.39,57263.39,0.28353
2021-10-12 00:05:00,57260.76,57260.76,57177.25,57177.25,1.52653
2021-10-12 00:06:00,57172.02,57172.02,57121.72,57127.43,1.20624
2021-10-12 00:07:00,57140.19,57164.19,57120.17,57120.65,0.48778
2021-10-12 00:08:00,57117.19,57149.38,57100.0,57100.0,0.52461
2021-10-12 00:09:00,57109.42,57122.37,57097.47,57111.93,0.57602
2021-10-12 00:10:00,57118.08,57118.08,57095.91,57097.67,0.19093
2021-10-12 00:11:00,57094.72,57094.72,57016.94,57023.41,2.55978
2021-10-12 00:12:00,57030.25,57030.25,56872.8,56937.5,4.42451
2021-10-12 00:13:00,56981.24,57027.8,56885.62,56885.62,5.40183
2021-10-12 00:14:00,56889.47,56912.36,56880.52,56905.92,0.76292
2021-10-12 00:15:00,56885.53,56887.87,56839.96,56841.85,1.49554
2021-10-12 00:16:00,56848.19,56958.01,56827.53,56888.32,3.62313
2021-10-12 00:17:00,56871.74,56946.84,56845.79,56938.8,3.87011
2021-10-12 00:18:00,56925.29,56973.88,56921.96,56973.88,1.39172
2021-10-12 00:19:00,56957.43,56957.43,56890.58,56951.19,1.92075
2021-10-12 00:20:00,56952.31,56952.31,56887.03,56887.03,2.75934
2021-10-12 00:21:00,56900.57,56900.57,56838.12,56857.16,0.4364
2021-10-12 00:22:00,56875.29,56922.69,56872.72,56911.36,0.28331
2021-10-12 00:23:00,56932.63,56967.36,56916.99,56963.84,1.16478
2021-10-12 00:24:00,56965.77,57022.64,56937.4,57017.61,0.55143
2021-10-12 00:25:00,57013.7,57027.78,57005.82,57009.71,0.0711
2021-10-12 00:26:00,57002.93,57019.9,56918.98,57007.86,0.95801
2021-10-12 00:27:00,56970.13,56985.93,56960.0,56963.73,0.53664
2021-10-12 00:28:00,56965.94,56965.94,56945.29,56963.99,0.61264
2021-10-12 00:29:00,56963.03,56973.84,56942.24,56942.24,0.34332
2021-10-12 00:30:00,56933.38,56933.38,56877.22,56882.57,0.6028
2021-10-12 00:31:00,56877.22,56877.22,56701.54,56776.6,3.43329
2021-10-12 00:32:00,56787.15,56787.15,56729.81,56743.95,0.52234
2021-10-12 00:33:00,56748.96,56770.36,56719.67,56719.67,0.61436
2021-10-12 00:34:00,56705.2,56769.53,56666.0,56753.12,1.46691
2021-10-12 00:35:00,56766.25,56795.98,56729.86,56753.96,0.81592
2021-10-12 00:36:00,56722.26,56722.26,56666.0,56666.0,1.29223
2021-10-12 00:37:00,56668.42,56717.32,56614.44,56702.82,4.33236
2021-10-12 00:38:00,56718.84,56773.41,56718.69,56759.88,1.27268
2021-10-12 00:39:00,56775.92,56873.64,56775.92,56866.89,0.80012
2021-10-12 00:40:00,56855.51,56855.51,56797.81,56815.17,0.98566
2021-10-12 00:41:00,56809.11,56809.11,56779.1,56779.1,1.07543
2021-10-12 00:42:00,56808.12,56813.43,56798.98,56800.13,0.07429
2021-10-12 00:43:00,56810.64,56812.0,56778.29,56780.18,0.45169
2021-10-12 00:44:00,56786.86,56798.7,56763.35,56774.38,0.20558
2021-10-12 00:45:00,56773.81,57011.49,56757.35,56996.22,2.44652
2021-10-12 00:46:00,56977.2,56980.66,56890.33,56897.71,0.93583
2021-10-12 00:47:00,56891.01,56962.25,56878.7,56878.7,0.86666
2021-10-12 00:48:00,56874.87,56877.78,56823.94,56823.94,1.26911
2021-10-12 00:49:00,56840.38,56852.79,56832.37,56852.79,0.40623
2021-10-12 00:50:00,56858.94,56858.94,56778.4,56833.71,4.51152
2021-10-12 00:51:00,56809.57,56827.15,56793.16,56807.2,0.04113
2021-10-12 00:52:00,56798.73,56798.73,56771.57,56786.83,0.29487
2021-10-12 00:53:00,56780.91,56802.21,56747.28,56782.2,0.31516
2021-10-12 00:54:00,56791.04,56896.14,56791.04,56896.14,1.37731
2021-10-12 00:55:00,56863.7,56874.85,56840.41,56874.85,0.27238
2021-10-12 00:56:00,56874.85,56961.79,56874.85,56961.79,0.26105
2021-10-12 00:57:00,56964.46,56964.46,56867.07,56891.19,1.06905
2021-10-12 00:58:00,56892.38,56918.88,56892.38,56918.88,0.08195
2021-10-12 00:59:00,56958.1,56958.1,56930.66,56948.26,0.26408
2021-10-12 01:00:00,56923.09,56980.16,56923.09,56980.16,0.57719
2021-10-12 01:01:00,56984.61,56999.99,56978.67,56999.99,0.386
2021-10-12 01:02:00,56990.04,56990.45,56909.18,56909.18,1.04223
2021-10-12 01:03:00,56900.0,56900.0,56895.87,56895.87,0.02894
2021-10-12 01:04:00,56897.77,56897.77,56843.4,56883.02,0.24851
2021-10-12 01:05:00,56836.27,56847.94,56816.07,56833.37,0.22877
2021-10-12 01:06:00,56815.38,56862.4,56800.0,56826.71,0.65521
2021-10-12 01:07:00,56821.5,56821.5,56800.43,56804.33,0.01486
2021-10-12 01:08:00,56829.5,56829.5,56772.83,56807.12,1.02842
2021-10-12 01:09:00,56808.68,56844.37,56808.68,56844.37,0.10394
2021-10-12 01:10:00,56855.43,56862.69,56791.08,56791.08,0.13447
2021-10-12 01:11:00,56783.67,56809.39,56779.28,56790.57,0.74021
2021-10-12 01:12:00,56795.07,56795.07,56767.77,56767.77,0.07775
2021-10-12 01:13:00,56767.02,56792.08,56737.54,56771.58,0.77879
2021-10-12 01:14:00,56804.44,56821.01,56793.94,56807.99,0.21695
2021-10-12 01:15:00,56819.65,56870.42,56810.15,56843.5,0.4091
2021-10-12 01:16:00,56851.4,56915.15,56851.4,56915.15,0.23275
2021-10-12 01:17:00,56918.09,56918.86,56906.06,56918.81,0.02936
2021-10-12 01:18:00,56918.91,56943.75,56904.39,56917.58,0.41511
2021-10-12 01:19:00,56945.08,56963.63,56945.08,56960.0,0.03762
2021-10-12 01:20:00,56948.0,56984.61,56925.54,56945.25,1.38481
2021-10-12 01:21:00,56938.24,57002.03,56930.92,56998.08,0.42871
2021-10-12 01:22:00,57001.98,57039.27,56984.39,57026.61,1.89921
2021-10-12 01:23:00,57025.75,57025.75,56983.67,56996.38,1.00215
2021-10-12 01:24:00,56965.4,56987.73,56965.4,56987.72,0.06712
2021-10-12 01:25:00,57000.19,57050.4,57000.19,57011.03,1.32666
2021-10-12 01:26:00,57009.08,57011.02,56979.3,56984.01,0.48118
2021-10-12 01:27:00,56985.52,57012.9,56980.12,57003.47,0.04933
2021-10-12 01:28:00,57008.42,57071.92,56997.42,57071.92,0.57583
2021-10-12 01:29:00,57070.79,57070.79,57029.64,57033.7,0.55495
2021-10-12 01:30:00,57041.97,57050.99,57008.49,57008.49,0.51062
2021-10-12 01:31:00,57010.95,57030.48,56930.8,57015.01,3.07502
2021-10-12 01:32:00,57019.06,57050.83,56989.78,57043.32,1.88725
2021-10-12 01:33:00,57043.84,57071.31,57004.76,57060.46,2.54755
2021-10-12 01:34:00,57076.89,57094.93,57064.7,57077.19,0.59044
