symbol,price
BELUSDT,2.59300000
WINGBNB,0.04865000
WINGBTC,0.00034770
SWRVBNB,0.00150400
SWRVBUSD,0.56490000
WINGBUSD,21.44000000
WINGUSDT,21.46000000
LTCUPUSDT,4.17300000
LTCDOWNUSDT,1.80000000
LENDBKRW,579.46000000
SXPEUR,2.03500000
CREAMBNB,0.29800000
CREAMBUSD,140.70000000
UNIBNB,0.05501000
UNIBTC,0.00042110
UNIBUSD,25.99000000
UNIUSDT,25.99000000
NBSBTC,0.00000031
NBSUSDT,0.02255000
OXTBTC,0.00000663
OXTUSDT,0.40670000
SUNBTC,0.00071100
SUNUSDT,0.02864000
AVAXBNB,0.11992000
AVAXBTC,0.00091820
AVAXBUSD,56.66000000
AVAXUSDT,56.66000000
HNTBTC,0.00034450
HNTUSDT,21.28000000
BAKEBNB,0.00450400
BURGERBNB,0.00889000
SXPBIDR,33337.00
LINKBKRW,16948.99000000
FLMBNB,0.00333000
FLMBTC,0.00000810
FLMBUSD,0.49920000
FLMUSDT,0.49940000
SCRTBTC,0.00008087
SCRTETH,0.00129910
CAKEBNB,0.04201000
CAKEBUSD,19.87000000
SPARTABNB,0.00102610
UNIUPUSDT,3.91700000
UNIDOWNUSDT,2.05600000
ORNBTC,0.00013080
ORNUSDT,8.06500000
TRXNGN,20.71000000
SXPTRY,21.90000000
UTKBTC,0.00000680
UTKUSDT,0.41930000
XVSBNB,0.06099000
XVSBTC,0.00046560
XVSBUSD,28.75000000
XVSUSDT,28.72000000
ALPHABNB,0.00221300
ALPHABTC,0.00001689
ALPHABUSD,1.04350000
ALPHAUSDT,1.04280000
VIDTBTC,0.00001647
VIDTBUSD,1.01660000
AAVEBNB,0.63600000
BTCBRL,339852.00000000
USDTBRL,5.50600000
AAVEBTC,0.00487000
AAVEETH,0.07840000
AAVEBUSD,301.00000000
AAVEUSDT,300.70000000
AAVEBKRW,164167.00000000
NEARBNB,0.01690200
NEARBTC,0.00012920
NEARBUSD,7.97900000
NEARUSDT,7.97900000
SXPUPUSDT,0.22596000
SXPDOWNUSDT,0.13790000
DOTBKRW,13514.98000000
SXPGBP,1.68200000
FILBNB,0.14250000
FILBTC,0.00109200
FILBUSD,67.41000000
FILUSDT,67.39000000
FILUPUSDT,1.25910000
FILDOWNUSDT,0.00050140
YFIUPUSDT,0.25970000
YFIDOWNUSDT,0.73400000
INJBNB,0.02416000
INJBTC,0.00018510
INJBUSD,11.41500000
INJUSDT,11.40700000
AERGOBTC,0.00000490
AERGOBUSD,0.30250000
LINKEUR,23.27000000
ONEBUSD,0.22670000
EASYETH,0.00623000
AUDIOBTC,0.00003359
AUDIOBUSD,2.07100000
AUDIOUSDT,2.07000000
CTKBNB,0.00425400
CTKBTC,0.00003259
CTKBUSD,2.01300000
CTKUSDT,2.01100000
BCHUPUSDT,0.36710000
BCHDOWNUSDT,0.20990000
BOTBTC,0.04906000
BOTBUSD,2783.23000000
ETHBRL,21146.24000000
DOTEUR,37.51000000
AKROBTC,0.00000053
AKROUSDT,0.03282000
KP3RBNB,0.68680000
KP3RBUSD,323.32000000
AXSBNB,0.26510000
AXSBTC,0.00203200
AXSBUSD,125.39000000
AXSUSDT,125.40000000
HARDBNB,0.00214900
HARDBTC,0.00001644
HARDBUSD,1.01610000
HARDUSDT,1.01450000
BNBBRL,2603.00000000
LTCEUR,162.80000000
RENBTCBTC,0.99820000
RENBTCETH,16.29900000
DNTBUSD,0.15700000
DNTUSDT,0.15700000
SLPETH,0.00001902
ADAEUR,1.90200000
LTCNGN,78132.00000000
CVPETH,0.00050410
CVPBUSD,1.93300000
STRAXBTC,0.00003379
STRAXETH,0.00054180
STRAXBUSD,2.08600000
STRAXUSDT,2.08400000
FORBTC,0.00000135
FORBUSD,0.08364000
UNFIBNB,0.02654000
UNFIBTC,0.00018290
UNFIBUSD,11.27600000
UNFIUSDT,11.28600000
FRONTETH,0.00033040
FRONTBUSD,1.26810000
BCHABUSD,43.64100000
ROSEBTC,0.00000335
ROSEBUSD,0.20734000
ROSEUSDT,0.20708000
AVAXTRY,524.50000000
BUSDBRL,5.50600000
AVAUSDT,2.92500000
SYSBUSD,0.27070000
XEMUSDT,0.17190000
HEGICETH,0.00004254
HEGICBUSD,0.16330000
AAVEUPUSDT,0.67860000
AAVEDOWNUSDT,0.00790000
PROMBNB,0.04024000
PROMBUSD,19.06000000
XRPBRL,6.27500000
XRPNGN,214.17000000
SKLBTC,0.00000680
SKLBUSD,0.41980000
SKLUSDT,0.42000000
BCHEUR,541.20000000
YFIEUR,30700.00000000
ZILBIDR,1347.00
SUSDBTC,0.00002065
SUSDETH,0.00052700
SUSDUSDT,1.00200000
COVERETH,0.06373000
COVERBUSD,193.60000000
GLMBTC,0.00000850
GLMETH,0.00013650
GHSTETH,0.00043860
GHSTBUSD,1.69400000
SUSHIUPUSDT,0.05446000
SUSHIDOWNUSDT,33.97900000
XLMUPUSDT,0.10429000
XLMDOWNUSDT,4.90000000
LINKBRL,148.90000000
LINKNGN,11772.00000000
LTCRUB,13417.10000000
TRXTRY,0.91460000
XLMEUR,0.31930000
DFETH,0.00007020
DFBUSD,0.21220000
GRTBTC,0.00001337
GRTETH,0.00021530
GRTUSDT,0.82540000
JUVBTC,0.00022520
JUVBUSD,13.89000000
JUVUSDT,13.97000000
PSGBTC,0.00038870
PSGBUSD,24.04000000
PSGUSDT,24.01000000
BUSDBVND,23538.00
USDTBVND,23527.00
1INCHBTC,0.00005268
1INCHUSDT,3.25500000
REEFBTC,0.00000042
REEFUSDT,0.02644000
OGBTC,0.00012070
OGUSDT,7.47900000
ATMBTC,0.00024200
ATMUSDT,14.94000000
ASRBTC,0.00011970
ASRUSDT,7.40000000
CELOBTC,0.00009526
CELOUSDT,5.88800000
RIFBTC,0.00000427
RIFUSDT,0.26380000
CHZTRY,2.99400000
XLMTRY,3.43600000
LINKGBP,19.31000000
GRTEUR,0.71140000
BTCSTBTC,0.00071660
BTCSTBUSD,44.17000000
BTCSTUSDT,44.14000000
TRUBTC,0.00000855
TRUBUSD,0.53570000
TRUUSDT,0.52810000
DEXEETH,0.00331900
DEXEBUSD,12.80000000
EOSEUR,3.96900000
LTCBRL,1046.70000000
USDCBUSD,1.00000000
TUSDBUSD,1.00000000
PAXBUSD,1.00000000
CKBBTC,0.00000027
CKBBUSD,0.01638000
CKBUSDT,0.01638000
TWTBTC,0.00001828
TWTBUSD,1.12790000
TWTUSDT,1.12720000
FIROBTC,0.00011920
FIROETH,0.00191800
FIROUSDT,7.41500000
BETHETH,0.94050000
DOGEEUR,0.20450000
DOGETRY,2.19700000
DOGEAUD,0.32170000
DOGEBRL,1.30600000
DOTNGN,10716.00000000
PROSETH,0.00062860
LITBTC,0.00007372
LITBUSD,4.55800000
LITUSDT,4.55300000
BTCVAI,56876.40000000
BUSDVAI,1.04000000
SFPBTC,0.00003502
SFPBUSD,2.16100000
SFPUSDT,2.16290000
DOGEGBP,0.16960000
DOTTRY,403.50000000
FXSBTC,0.00010042
FXSBUSD,6.21400000
DODOBTC,0.00002636
DODOBUSD,1.62600000
DODOUSDT,1.62500000
FRONTBTC,0.00002052
EASYBTC,0.00029250
CAKEBTC,0.00032170
CAKEUSDT,19.87000000
BAKEBUSD,2.12900000
UFTETH,0.00027390
UFTBUSD,1.05300000
1INCHBUSD,3.25600000
BANDBUSD,8.35500000
GRTBUSD,0.82520000
IOSTBUSD,0.05181000
OMGBUSD,13.99300000
REEFBUSD,0.02644000
ACMBTC,0.00014400
ACMBUSD,8.91500000
ACMUSDT,8.89700000
AUCTIONBTC,0.00052610
AUCTIONBUSD,32.55000000
PHABTC,0.00001334
PHABUSD,0.82320000
DOTGBP,31.14000000
ADATRY,20.49000000
ADABRL,12.19500000
ADAGBP,1.58250000
TVKBTC,0.00000309
TVKBUSD,0.19120000
BADGERBTC,0.00049700
BADGERBUSD,30.70000000
BADGERUSDT,30.71000000
FISBTC,0.00002828
FISBUSD,1.74760000
FISUSDT,1.75070000
DOTBRL,240.29000000
ADAAUD,2.99500000
HOTTRY,0.08532000
EGLDEUR,205.15000000
OMBTC,0.00000404
OMBUSD,0.24950000
OMUSDT,0.24970000
PONDBTC,0.00000151
PONDBUSD,0.09349000
PONDUSDT,0.09352000
DEGOBTC,0.00013280
DEGOBUSD,8.21000000
DEGOUSDT,8.20000000
AVAXEUR,48.93000000
BTTTRY,0.03366000
CHZBRL,1.78100000
UNIEUR,22.36000000
ALICEBTC,0.00020080
ALICEBUSD,12.39000000
ALICEUSDT,12.39000000
CHZBUSD,0.32330000
CHZEUR,0.27850000
CHZGBP,0.23040000
BIFIBNB,2.77700000
BIFIBUSD,1203.30000000
LINABTC,0.00000086
LINABUSD,0.05336000
LINAUSDT,0.05340000
ADARUB,156.97000000
ENJBRL,8.94500000
ENJEUR,1.39800000
MATICEUR,1.32960000
NEOTRY,412.00000000
PERPBTC,0.00029230
PERPBUSD,18.00000000
PERPUSDT,18.03000000
RAMPBTC,0.00000480
RAMPBUSD,0.29680000
RAMPUSDT,0.29700000
SUPERBTC,0.00001155
SUPERBUSD,0.71240000
SUPERUSDT,0.71200000
CFXBTC,0.00000569
CFXBUSD,0.35170000
CFXUSDT,0.35150000
ENJGBP,1.16120000
EOSTRY,42.68000000
LTCGBP,135.25000000
LUNAEUR,31.80000000
RVNTRY,1.01440000
THETAEUR,5.36000000
XVGBUSD,0.02522000
EPSBTC,0.00001004
EPSBUSD,0.61900000
EPSUSDT,0.61900000
AUTOBTC,0.01995000
AUTOBUSD,1224.70000000
AUTOUSDT,1226.40000000
TKOBTC,0.00003273
TKOBIDR,28403.00
TKOBUSD,2.02300000
TKOUSDT,2.02200000
PUNDIXETH,0.00039630
PUNDIXUSDT,1.51800000
BTTBRL,0.02004000
BTTEUR,0.00312900
HOTEUR,0.00794600
WINEUR,0.00049180
TLMBTC,0.00000325
TLMBUSD,0.20040000
TLMUSDT,0.20030000
1INCHUPUSDT,0.04623500
1INCHDOWNUSDT,0.02611000
BTGBUSD,70.16000000
BTGUSDT,70.11000000
HOTBUSD,0.00923000
BNBUAH,12541.00000000
ONTTRY,8.81600000
VETEUR,0.10211000
VETGBP,0.08471000
WINBRL,0.00314700
MIRBTC,0.00005097
MIRBUSD,3.14900000
MIRUSDT,3.14800000
BARBTC,0.00028120
BARBUSD,17.38000000
BARUSDT,17.38000000
FORTHBTC,0.00023110
FORTHBUSD,14.27000000
FORTHUSDT,14.34000000
CAKEGBP,14.19000000
DOGERUB,16.83000000
HOTBRL,0.03750000
WRXEUR,1.17230000
EZBTC,0.00008501
EZETH,0.00136700
BAKEUSDT,2.12700000
BURGERBUSD,4.21500000
BURGERUSDT,4.21400000
SLPBUSD,0.07300000
SLPUSDT,0.07310000
TRXAUD,0.09810000
TRXEUR,0.08497000
VETTRY,1.10060000
SHIBUSDT,0.00002494
SHIBBUSD,0.00002494
ICPBTC,0.00071300
ICPBNB,0.09310000
ICPBUSD,44.00000000
ICPUSDT,43.99000000
BTCGYEN,4300000.00000000
USDTGYEN,85.00000000
SHIBEUR,0.00002148
SHIBRUB,0.00057730
ETCEUR,46.60000000
ETCBRL,296.20000000
DOGEBIDR,3338.00
ARBTC,0.00087350
ARBNB,0.11426000
ARBUSD,54.07000000
ARUSDT,54.02000000
POLSBTC,0.00004234
POLSBNB,0.00553800
POLSBUSD,2.61600000
POLSUSDT,2.62400000
MDXBTC,0.00002116
MDXBNB,0.00276100
MDXBUSD,1.30600000
MDXUSDT,1.30600000
MASKBNB,0.02256000
MASKBUSD,10.68500000
MASKUSDT,10.67000000
LPTBTC,0.00037200
LPTBNB,0.04856000
LPTBUSD,22.98000000
LPTUSDT,22.97000000
ETHUAH,101700.00000000
MATICBRL,8.51600000
SOLEUR,136.59000000
SHIBBRL,0.00013721
AGIXBTC,0.00000543
ICPEUR,37.89000000
MATICGBP,1.10480000
SHIBTRY,0.00023111
MATICBIDR,21742.00
MATICRUB,109.74000000
NUBTC,0.00002795
NUBNB,0.00365590
NUBUSD,1.72500000
NUUSDT,1.72600000
XVGUSDT,0.02517000
RLCBUSD,4.59200000
CELRBUSD,0.14111000
ATMBUSD,14.95000000
ZENBUSD,81.14000000
FTMBUSD,1.94150000
THETABUSD,6.22300000
WINBUSD,0.00057040
KAVABUSD,5.73000000
XEMBUSD,0.17170000
ATABTC,0.00001699
ATABNB,0.00220800
ATABUSD,1.04520000
ATAUSDT,1.04610000
GTCBTC,0.00013220
GTCBNB,0.01725000
GTCBUSD,8.18700000
GTCUSDT,8.16400000
TORNBTC,0.00112610
TORNBNB,0.14726000
TORNBUSD,69.44000000
TORNUSDT,69.50000000
MATICTRY,14.29100000
ETCGBP,38.54000000
SOLGBP,113.68000000
BAKEBTC,0.00003448
COTIBUSD,0.50200000
KEEPBTC,0.00001159
KEEPBNB,0.00151260
KEEPBUSD,0.71320000
KEEPUSDT,0.71400000
SOLTRY,1469.50000000
RUNEGBP,5.78600000
SOLBRL,874.70000000
SCBUSD,0.01840000
CHRBUSD,0.38530000
STMXBUSD,0.03117000
HNTBUSD,21.30000000
FTTBUSD,56.65000000
DOCKBUSD,0.08315000
ADABIDR,31080.00
ERNBNB,0.02604000
ERNBUSD,12.33700000
ERNUSDT,12.34700000
KLAYBTC,0.00002610
KLAYBNB,0.00340000
KLAYBUSD,1.60900000
KLAYUSDT,1.61100000
RUNEEUR,6.87800000
MATICAUD,2.09200000
DOTRUB,3092.00000000
UTKBUSD,0.41900000
IOTXBUSD,0.06869000
PHAUSDT,0.82350000
SOLRUB,11281.00000000
RUNEAUD,10.90800000
BUSDUAH,26.47000000
BONDBTC,0.00049100
BONDBNB,0.06456000
BONDBUSD,30.29000000
BONDUSDT,30.32000000
MLNBTC,0.00216000
MLNBNB,0.28210000
MLNBUSD,133.40000000
MLNUSDT,133.30000000
GRTTRY,7.63500000
CAKEBRL,109.40000000
ICPRUB,4589.00000000
DOTAUD,58.95000000
AAVEBRL,1792.00000000
EOSAUD,6.55500000
DEXEUSDT,12.79000000
LTOBUSD,0.29580000
ADXBUSD,0.55820000
QUICKBTC,0.00679600
QUICKBNB,0.89000000
QUICKBUSD,418.80000000
C98USDT,3.59800000
C98BUSD,3.60500000
C98BNB,0.00762000
C98BTC,0.00005815
CLVBTC,0.00002212
CLVBNB,0.00288800
CLVBUSD,1.36800000
CLVUSDT,1.36900000
QNTBTC,0.00464900
QNTBNB,0.60820000
QNTBUSD,287.00000000
QNTUSDT,287.00000000
FLOWBTC,0.00027670
FLOWBNB,0.03611000
FLOWBUSD,17.09000000
FLOWUSDT,17.10000000
XECBUSD,0.00020412
AXSBRL,691.90000000
AXSAUD,169.76000000
TVKUSDT,0.19130000
MINABTC,0.00006700
MINABNB,0.00874500
MINABUSD,4.14000000
MINAUSDT,4.14700000
RAYBNB,0.02130000
RAYBUSD,10.07800000
RAYUSDT,10.07400000
FARMBTC,0.00286200
FARMBNB,0.37400000
FARMBUSD,176.80000000
FARMUSDT,177.10000000
ALPACABTC,0.00001512
ALPACABNB,0.00199100
ALPACABUSD,0.93860000
ALPACAUSDT,0.93830000
TLMTRY,1.85900000
QUICKUSDT,419.30000000
ORNBUSD,8.08200000
MBOXBTC,0.00007251
MBOXBNB,0.00943500
MBOXBUSD,4.48800000
MBOXUSDT,4.48200000
VGXBTC,0.00004072
VGXETH,0.00065600
FORUSDT,0.08374000
REQUSDT,0.21260000
GHSTUSDT,1.69500000
TRURUB,37.33000000
FISBRL,9.61000000
WAXPUSDT,0.27030000
WAXPBUSD,0.27000000
WAXPBNB,0.00057180
WAXPBTC,0.00000437
TRIBEBTC,0.00001322
TRIBEBNB,0.00171200
TRIBEBUSD,0.81610000
TRIBEUSDT,0.81630000
GNOUSDT,334.30000000
GNOBUSD,333.90000000
GNOBNB,0.70910000
GNOBTC,0.00539200
ARPATRY,1.15070000
PROMBTC,0.00030890
MTLBUSD,3.22900000
OGNBUSD,0.86870000
XECUSDT,0.00020428
C98BRL,19.87000000
SOLAUD,215.40000000
SUSHIBIDR,154545.00
XRPBIDR,16055.00
POLYBUSD,0.70700000
ELFUSDT,0.60720000
DYDXUSDT,22.71200000
DYDXBUSD,22.70100000
DYDXBNB,0.04805300
DYDXBTC,0.00036786
ELFBUSD,0.60700000
POLYUSDT,0.70710000
IDEXUSDT,0.30865000
VIDTUSDT,1.01760000
SOLBIDR,2233794.00
AXSBIDR,1764958.00
BTCUSDP,62126.05000000
ETHUSDP,3856.74000000
BNBUSDP,473.00000000
USDPBUSD,1.00050000
USDPUSDT,1.00020000
GALAUSDT,0.08884000
GALABUSD,0.08886000
GALABNB,0.00018806
GALABTC,0.00000143
FTMBIDR,27230.00
ALGOBIDR,24581.00
CAKEAUD,26.87000000
KSMAUD,477.90000000
WAVESRUB,2160.87000000
SUNBUSD,0.02868000
ILVUSDT,717.80000000
ILVBUSD,718.10000000
ILVBNB,1.52400000
ILVBTC,0.01162000
RENBUSD,1.05060000
YGGUSDT,6.58300000
YGGBUSD,6.58700000
YGGBNB,0.01396000
YGGBTC,0.00010670
STXBUSD,1.93000000
SYSUSDT,0.27010000
DFUSDT,0.21260000
SOLUSDC,159.05000000
ARPARUB,8.81100000
LTCUAH,5024.00000000
FETBUSD,0.74230000
ARPABUSD,0.12441000
LSKBUSD,3.50500000
AVAXBIDR,798627.00
ALICEBIDR,175077.00
FIDAUSDT,6.63800000
FIDABUSD,6.64600000
FIDABNB,0.01402000
FIDABTC,0.00010730
DENTBUSD,0.00573000
FRONTUSDT,1.27000000
CVPUSDT,1.93800000
AGLDBTC,0.00005676
AGLDBNB,0.00741600
AGLDBUSD,3.50400000
AGLDUSDT,3.50200000
RADBTC,0.00020380
RADBNB,0.02662000
RADBUSD,12.59200000
RADUSDT,12.58300000
UNIAUD,35.06000000
HIVEBUSD,0.76220000
STPTBUSD,0.14517000
BETABTC,0.00003530
BETABNB,0.00461850
BETABUSD,2.16901000
BETAUSDT,2.17194000
SHIBAUD,0.00003376
RAREBTC,0.00003084
RAREBNB,0.00403400
RAREBUSD,1.91000000
RAREUSDT,1.90300000
AVAXBRL,313.00000000
AVAXAUD,77.19000000
LUNAAUD,49.98000000
TROYBUSD,0.01867200
AXSETH,0.03259000
FTMETH,0.00050260
SOLETH,0.04127000
