Open,High,Low,Close,Volume
49360.52,49368.05,49340.0,49351.09,0.75802
49371.64,49396.64,49352.34,49364.71,0.34483
49368.55,49414.44,49352.94,49414.08,2.1598
49382.07,49400.37,49368.4,49396.24,0.78124
49398.66,49412.79,49394.78,49394.78,0.48204
49386.41,49402.06,49333.34,49340.61,0.24694
49357.25,49369.46,49297.27,49309.09,1.4655
49308.14,49348.02,49294.37,49348.02,1.41976
49343.87,49343.87,49308.97,49318.68,0.08039
49313.44,49321.62,49284.24,49293.34,0.41324
49319.33,49337.8,49289.48,49290.43,0.45607
49294.74,49298.56,49268.53,49298.56,0.49995
49291.93,49292.48,49104.84,49104.84,2.81794
49111.42,49149.3,49093.98,49097.89,0.52723
49099.13,49146.51,49071.66,49095.66,1.77636
49096.88,49122.9,49055.16,49090.14,0.4612
49088.1,49122.42,49083.55,49086.1,0.22433
49086.1,49154.42,49086.1,49129.53,0.40841
49151.93,49201.91,49151.93,49190.61,1.11965
49187.72,49196.37,49134.92,49157.49,0.98178
49165.16,49203.1,49162.28,49200.0,0.54251
49184.62,49196.97,49063.53,49095.73,2.98297
49119.39,49123.48,49070.03,49110.94,0.27003
49110.95,49129.38,49081.82,49081.82,1.02524
49081.03,49098.24,49056.98,49081.39,0.17738
49091.99,49159.05,49079.2,49127.21,0.32337
49116.1,49129.84,49105.92,49107.45,0.12915
49130.81,49163.12,49121.48,49149.06,0.5191
49141.46,49178.08,49141.46,49144.22,0.10978
49152.9,49171.34,49135.78,49138.67,0.55055
49111.49,49120.59,49084.97,49096.68,0.11027
49101.34,49101.34,49078.41,49083.25,0.05966
49082.59,49109.73,49082.59,49103.62,0.18335
49098.36,49098.36,49044.16,49046.77,0.09495
49042.97,49051.03,49026.62,49038.07,4.41737
49049.02,49106.61,49034.36,49106.61,0.14463
49074.12,49106.63,49074.12,49106.63,0.09174
49086.75,49111.45,49084.39,49108.81,0.30082
49108.58,49113.29,49078.05,49089.47,0.03042
49090.34,49097.87,49064.93,49068.25,0.23243
49066.2,49072.1,49011.28,49028.23,0.28039
49027.29,49053.53,49000.01,49009.14,0.3247
49000.0,49085.68,48996.23,49085.68,0.07752
49061.3,49110.53,49044.85,49097.55,0.30013
49098.73,49131.64,49076.44,49131.64,0.80663
49102.59,49166.94,49102.59,49162.35,0.14211
49170.2,49170.2,49143.32,49156.91,0.02675
49159.32,49168.94,49107.24,49114.85,0.3711
49144.14,49149.19,49092.27,49094.64,0.16145
49107.4,49107.4,49053.62,49069.5,0.29493
49068.39,49068.39,49010.41,49010.41,0.14771
49007.0,49008.53,48961.08,48968.0,0.57481
48961.0,49022.52,48961.0,49007.23,0.33441
49007.23,49007.23,48961.0,48974.69,1.25771
48961.0,48984.08,48923.63,48968.22,1.00789
48956.83,48975.4,48946.3,48961.91,0.28381
48958.94,48968.98,48958.67,48958.67,0.03164
48959.21,49006.89,48959.21,49006.89,0.17553
49006.35,49046.13,49006.35,49025.61,0.66113
49030.31,49030.31,48978.85,48978.85,0.12159
48981.47,49022.38,48969.75,49003.29,0.11335
49010.39,49013.5,49002.74,49013.5,0.3838
49040.83,49042.61,49031.13,49031.13,0.01517
49058.65,49085.56,49029.75,49085.56,0.09676
49103.46,49116.1,49070.75,49073.53,0.51353
49092.65,49092.65,48995.65,48995.65,0.43846
49008.19,49053.65,49001.09,49042.0,1.16054
49045.48,49088.0,49037.23,49037.23,0.18824
49039.63,49041.21,49020.61,49021.25,0.06377
49005.98,49027.7,48995.67,49009.94,0.33242
49025.03,49025.03,48940.25,48940.25,3.97354
48999.21,49035.93,48978.79,49035.5,0.27618
49037.6,49059.39,49032.01,49039.44,0.56591
49036.15,49055.28,49036.15,49055.28,0.34555
49056.0,49057.95,49047.45,49047.45,0.04878
49042.08,49052.56,49042.08,49052.56,0.10266
49052.56,49056.38,49037.47,49042.01,0.18493
49042.02,49050.71,49018.04,49018.04,0.0736
49028.38,49028.58,48982.81,48982.81,0.2976
48992.88,49000.09,48970.84,48992.07,0.20197
48980.0,48980.0,48961.39,48961.39,0.05881
48964.48,48971.15,48606.23,48606.23,4.81002
48627.48,48787.86,48599.86,48733.73,2.98636
48798.01,48845.84,48798.01,48840.91,0.27086
48833.18,48890.28,48833.18,48890.28,1.13922
48901.2,48903.25,48866.65,48877.45,0.22824
48870.77,48874.37,48727.53,48801.19,1.29418
48819.08,48842.6,48779.16,48803.32,0.5559
48810.22,48810.22,48768.39,48779.83,0.02414
48718.21,48718.21,48598.54,48598.54,0.72831
48599.15,48786.98,48599.15,48722.01,1.58274
48690.04,48721.24,48688.34,48709.46,0.07437
48711.99,48788.91,48711.99,48786.62,0.3106
48792.57,48929.27,48792.57,48929.27,1.33366
48923.38,48923.38,48827.27,48853.63,2.53518
48848.45,48884.95,48839.72,48850.24,0.86908
48879.05,48879.05,48865.47,48865.47,0.00617
48867.19,48885.28,48867.19,48884.94,0.03315
48896.11,48939.38,48896.11,48937.86,0.38009
48932.67,48952.21,48912.66,48912.66,0.046
48925.63,48925.63,48900.18,48911.71,0.37412
48922.35,48938.76,48922.35,48938.62,0.03029
48926.1,49030.1,48902.59,49024.25,0.10357
49043.66,49061.12,49000.0,49018.2,2.09993
49000.26,49020.21,48952.1,48952.1,0.35982
48952.06,48952.07,48931.33,48931.33,0.03921
48938.65,48943.22,48873.3,48873.3,0.76362
48875.99,48971.0,48875.99,48971.0,0.12963
48973.61,48973.61,48844.16,48844.71,0.62573
48866.47,48867.97,48791.93,48867.62,0.1977
48909.81,48926.35,48858.11,48890.24,0.17597
48860.69,48937.65,48860.21,48911.64,0.52208
48914.99,48914.99,48838.06,48879.74,1.74536
48887.36,48895.77,48879.74,48879.74,0.18643
48850.37,48863.01,48826.77,48826.77,0.32898
48857.3,48862.97,48799.62,48799.62,0.08273
48792.66,48794.93,48743.52,48794.93,0.10764
48818.23,48907.91,48808.19,48896.51,0.95636
48875.63,48908.9,48875.63,48878.44,0.10737
48908.9,48911.52,48811.11,48828.31,0.63837
48818.92,48826.55,48795.79,48822.67,0.44951
48836.18,48850.44,48836.18,48846.2,0.09313
48831.62,48905.67,48831.62,48905.67,0.56399
48889.49,48889.49,48889.49,48889.49,0.01884
48857.03,48894.18,48857.03,48894.18,0.01546
48886.09,48950.8,48886.09,48947.37,0.29833
48948.81,48950.57,48934.08,48934.08,0.27987
48933.59,48953.72,48893.6,48893.6,0.2226
48860.5,48897.96,48859.93,48897.96,0.70609
48906.76,48914.27,48906.76,48914.27,0.05807
48878.14,48904.02,48863.68,48872.73,0.20136
48882.37,48908.89,48882.37,48901.86,0.2429
48907.84,48925.15,48907.84,48912.31,0.0225
48938.39,48974.69,48924.72,48974.69,1.03985
48951.15,49007.32,48951.15,49007.32,0.19713
48991.51,48997.03,48957.88,48957.88,0.17296
48959.52,48959.52,48863.26,48863.26,4.14404
48857.03,48857.03,48783.9,48834.75,0.41548
48833.93,48837.29,48777.0,48805.8,0.27274
48811.92,48845.9,48776.27,48776.27,0.86344
48798.8,48823.7,48777.93,48823.7,0.0282
48827.87,48851.47,48808.7,48836.52,0.2001
48838.62,48861.46,48833.29,48851.41,0.79148
48867.55,48888.86,48867.25,48885.29,0.10442
48874.88,48884.5,48828.57,48839.58,0.14084
48837.88,48837.88,48778.8,48788.26,0.33649
48786.07,48803.52,48735.64,48759.1,0.10662
48790.66,48821.8,48790.66,48801.53,0.65821
48794.23,48814.68,48766.17,48766.17,0.10545
48769.44,48769.44,48711.27,48765.61,0.54806
48719.18,48799.82,48719.18,48799.82,0.15289
48828.78,48858.09,48827.63,48847.53,0.14484
48853.65,48855.55,48837.35,48845.87,0.56185
48859.33,48880.0,48846.4,48871.75,0.39016
48873.97,48892.58,48859.95,48863.78,0.15338
48881.27,48908.75,48879.27,48908.75,0.13773
48897.27,48942.4,48897.27,48915.48,0.0886
48914.58,48965.47,48913.02,48965.47,0.5866
48968.3,48971.18,48875.33,48893.41,0.21321
48890.96,48947.31,48869.85,48910.92,0.15801
48914.21,48927.93,48904.41,48904.41,0.59409
48939.71,48949.54,48916.17,48949.54,0.60795
48921.07,48932.89,48917.48,48924.82,0.01968
48964.34,49007.35,48963.71,48995.77,0.40793
49006.25,49074.22,49006.25,49048.86,1.16949
49058.64,49078.78,49033.4,49056.34,0.3647
49066.1,49091.24,49062.04,49091.24,1.05806
49105.26,49172.22,49071.88,49096.96,2.49072
49097.66,49100.3,49056.35,49056.35,0.49971
49034.93,49054.25,49007.1,49011.0,0.21157
49008.25,49052.5,49004.35,49039.06,0.28989
49011.34,49030.64,48992.65,49007.76,0.21339
49004.66,49029.35,49004.66,49026.22,0.09536
49029.62,49052.25,49013.95,49049.2,0.22269
49058.35,49069.88,49035.82,49057.82,0.21666
49034.27,49044.84,49034.27,49044.39,0.17773
49068.51,49098.46,49054.52,49098.31,0.22028
49099.25,49355.55,49099.25,49286.12,5.87116
49245.99,49256.25,49204.8,49210.44,0.21141
49266.59,49325.78,49231.18,49325.78,4.57875
49226.58,49500.0,49202.12,49323.48,11.36837
49322.95,49357.53,49304.99,49341.5,1.33102
49341.5,49410.68,49292.56,49292.6,3.26389
49301.26,49331.6,49265.51,49331.6,2.42054
49347.85,49364.92,49301.15,49344.69,2.40477
49345.35,49346.41,49304.16,49304.16,2.22691
49301.0,49384.2,49289.04,49326.79,0.8865
49329.08,49404.85,49313.25,49375.78,0.35096
49396.16,49449.28,49392.97,49411.29,0.62899
49403.46,49412.1,49354.71,49371.29,0.46629
49360.11,49375.99,49304.78,49310.23,1.13316
49322.17,49335.03,49307.56,49316.04,0.36015
49343.07,49353.91,49300.98,49304.07,0.71524
49325.12,49381.41,49303.34,49381.41,0.63021
49385.58,49417.96,49370.73,49381.67,0.56767
49395.8,49395.8,49360.74,49362.5,0.5407
49373.75,49420.41,49355.47,49397.64,0.15554
49413.14,49442.04,49413.14,49442.04,0.19098
49409.81,49444.31,49409.81,49442.93,0.12483
49428.62,49458.91,49414.27,49433.51,0.16452
49435.21,49438.95,49410.58,49410.58,0.2445
49413.47,49421.03,49394.19,49421.03,0.94766
49414.88,49432.17,49359.43,49407.22,2.10995
49408.88,49453.21,49397.61,49448.3,1.74507
49417.69,49438.91,49393.78,49393.95,0.42956
49394.31,49416.71,49381.57,49391.86,0.32336
49391.26,49406.57,49364.14,49406.57,0.48435
49380.0,49405.42,49378.53,49394.79,0.06479
49365.36,49377.96,49275.64,49328.98,1.26814
49334.44,49348.52,49284.59,49284.59,0.32045
49292.47,49304.44,49262.54,49282.78,0.58775
49276.23,49314.12,49258.9,49283.99,0.34465
49273.66,49307.29,49260.54,49268.9,1.25071
49253.7,49274.49,49245.81,49248.56,0.14048
49240.5,49240.5,49203.77,49218.34,0.49018
49198.94,49224.84,49154.95,49200.87,1.65201
49219.06,49219.06,49178.26,49186.82,0.09161
49188.67,49206.35,49105.08,49105.08,1.75777
49118.51,49121.33,49057.49,49089.55,1.14733
49103.12,49147.23,49103.12,49107.43,0.30468
49073.72,49211.29,49071.01,49211.29,1.8096
49228.7,49311.25,49216.68,49247.63,2.26099
49252.59,49278.08,49235.13,49235.13,0.62494
49270.44,49320.91,49270.44,49320.91,0.71066
49325.68,49399.62,49296.23,49306.7,0.52651
49303.65,49303.65,49133.37,49170.81,3.27183
49208.11,49218.45,49112.46,49144.81,0.44316
49111.91,49115.61,49057.36,49092.19,1.07285
49083.07,49160.84,49067.85,49159.8,0.27371
49203.1,49259.77,49203.1,49259.77,0.03117
49270.11,49270.11,49244.61,49266.03,0.05088
49257.66,49294.35,49254.51,49292.09,0.16442
49294.57,49355.54,49287.45,49338.35,1.97394
49321.13,49355.55,49311.2,49355.55,0.4063
49355.28,49391.46,49345.32,49381.64,0.21727
49389.24,49418.07,49341.95,49364.86,3.28758
49364.86,49435.68,49364.86,49374.49,2.9422
49366.69,49366.69,49324.17,49332.97,0.36195
49307.57,49339.91,49307.0,49316.92,1.14434
49319.26,49350.26,49314.38,49326.61,0.1643
49329.7,49444.44,49306.48,49421.5,0.4002
49425.88,49489.87,49410.85,49478.01,1.15978
49463.4,49478.75,49416.14,49416.14,0.87827
49395.3,49429.08,49375.72,49429.08,0.15537
49429.03,49433.54,49392.34,49392.34,0.20426
49355.21,49391.8,49340.3,49341.21,0.1597
49342.8,49352.56,49326.54,49349.6,1.56555
49371.51,49371.51,49339.47,49357.0,0.18132
49357.0,49364.17,49334.76,49343.92,0.60576
49372.76,49377.64,49342.78,49350.14,0.92243
49342.15,49342.15,49311.52,49311.52,0.23564
49322.1,49330.72,49313.8,49322.84,0.38759
49305.54,49305.54,49270.27,49270.33,0.5536
49276.93,49276.93,49213.83,49213.83,0.03378
49206.7,49225.02,49192.56,49192.64,0.17998
49203.0,49266.16,49199.46,49199.46,0.3193
49205.97,49280.0,49205.97,49206.37,2.73627
49218.82,49335.4,49212.33,49329.17,0.3344
49304.1,49357.1,49304.1,49354.11,0.2348
49355.94,49414.44,49354.51,49394.78,0.29523
49416.58,49471.72,49416.58,49443.36,1.24174
49439.45,49464.25,49428.2,49459.12,0.07076
49445.28,49445.28,49380.38,49398.9,0.78057
49366.42,49775.55,49366.42,49713.86,13.50144
49702.52,49813.0,49634.21,49689.01,3.72232
49635.2,49673.12,49501.62,49501.62,2.64992
49521.8,49617.29,49471.46,49596.37,0.26925
49614.1,49721.5,49581.37,49690.85,0.82013
49698.82,49740.73,49694.07,49740.73,0.78309
49743.94,49759.76,49644.94,49645.36,1.73894
49661.44,49766.81,49661.44,49698.25,1.2425
49683.49,49734.19,49665.21,49718.17,0.62954
49721.66,49766.14,49695.09,49725.07,0.21325
49754.84,49755.92,49696.59,49700.81,0.37454
