Open,High,Low,Close,Volume
54343.21,54358.77,54319.97,54319.97,0.29725
54325.07,54346.44,54322.86,54346.44,0.26051
54335.37,54351.9,54314.53,54314.53,1.32252
54313.41,54406.78,54313.4,54406.78,1.94
54394.31,54443.68,54385.31,54443.68,0.52131
54434.5,54457.0,54408.67,54457.0,1.65782
54457.68,54468.0,54423.61,54468.0,0.28796
54462.71,54489.85,54445.6,54473.45,0.60681
54477.64,54488.74,54466.98,54485.88,0.02356
54486.38,54488.44,54461.95,54468.0,0.26764
54485.21,54485.27,54471.55,54472.16,0.44489
54472.16,54489.08,54472.15,54489.07,0.28709
54486.28,54500.0,54477.05,54500.0,0.44719
54500.0,54511.47,54479.01,54494.26,0.22685
54496.61,54513.3,54493.69,54499.36,1.04001
54500.08,54519.08,54496.54,54519.08,0.07336
54508.3,54523.13,54508.3,54517.45,0.1753
54500.01,54510.0,54500.0,54510.0,0.09873
54507.63,54510.0,54500.0,54508.59,0.21676
54510.0,54516.73,54500.0,54500.01,0.62699
54512.25,54515.57,54448.14,54448.14,1.90157
54459.95,54459.95,54447.16,54455.29,0.05012
54453.34,54453.34,54354.96,54354.96,0.13174
54353.14,54353.14,54301.77,54328.97,0.24519
54321.82,54358.95,54321.82,54358.95,0.08101
54341.88,54346.77,54336.76,54346.77,0.04094
54343.34,54362.32,54343.34,54358.24,0.47344
54340.28,54342.68,54319.77,54342.68,0.64671
54342.62,54342.62,54293.83,54293.83,0.12333
54285.77,54295.55,54236.32,54265.7,0.72337
54278.68,54318.41,54276.81,54278.13,0.42302
54286.37,54294.53,54276.43,54276.43,0.12617
54300.0,54344.35,54300.0,54325.54,0.4242
54318.16,54318.16,54254.48,54265.86,0.21672
54286.52,54317.61,54286.52,54286.96,0.31729
54294.3,54362.69,54294.3,54338.43,0.22339
54359.12,54359.12,54207.33,54234.51,1.08551
54220.17,54239.5,54201.0,54216.31,0.35106
54260.57,54278.27,54244.81,54261.92,0.64773
54253.02,54254.46,54143.65,54205.94,1.47026
54237.33,54237.33,54201.88,54216.93,0.16732
54221.59,54221.59,54125.95,54161.98,1.1897
54147.69,54300.01,54135.77,54300.01,1.21724
54282.23,54532.73,54270.02,54511.29,1.90056
54512.9,54677.95,54423.84,54425.41,3.90408
54402.22,54402.22,54224.06,54232.02,0.44471
54221.64,54221.64,54101.12,54126.58,1.03303
54132.4,54140.04,53969.09,53990.0,0.80925
54009.26,54118.58,53997.41,54035.57,1.77297
54091.14,54094.02,54010.28,54029.96,0.20523
54057.73,54092.82,54051.59,54078.49,0.14906
54094.03,54108.24,54094.03,54100.5,0.03673
54074.26,54074.26,54000.05,54018.37,0.37701
54000.0,54018.95,53961.11,53997.72,0.74003
53996.64,54012.06,53895.11,53922.76,3.7697
53912.41,53920.1,53852.4,53894.52,0.80688
53933.31,53938.37,53858.92,53901.73,1.60087
53893.9,53925.99,53850.01,53905.09,1.20983
53924.25,53971.0,53909.23,53918.28,0.28058
53957.43,53975.37,53916.37,53928.81,0.25033
53930.12,54012.09,53930.12,53997.18,0.12884
53981.97,54003.79,53950.91,53995.73,0.73912
53978.54,54021.88,53976.65,54021.71,0.58402
54011.89,54028.36,53978.82,54014.74,0.27588
53995.19,54014.34,53891.0,53945.55,1.99785
53916.97,53965.67,53895.78,53949.28,0.60384
53951.26,53951.26,53866.08,53869.66,0.33968
53868.62,53939.01,53868.62,53932.77,0.79114
53916.24,53916.24,53857.2,53876.65,0.10702
53875.41,53883.16,53800.0,53844.18,0.68198
53863.23,53877.36,53823.33,53829.08,0.33013
53814.33,53832.33,53811.0,53822.97,0.20063
53819.56,53841.18,53803.72,53838.16,0.73797
53842.57,53898.66,53842.57,53859.39,0.19988
53832.04,53902.18,53827.69,53880.5,0.15063
53898.19,53914.18,53876.06,53876.06,0.39805
53870.21,53871.74,53835.65,53868.06,0.32927
53866.66,53885.94,53819.35,53831.71,0.58963
53832.14,53849.6,53600.0,53787.11,7.06246
53787.44,53836.87,53787.44,53808.53,0.48418
53812.28,53877.63,53802.63,53872.39,0.24369
53870.85,53888.88,53865.04,53882.82,0.70575
53855.18,53910.62,53855.18,53895.96,0.41639
53914.3,53914.47,53899.87,53899.87,0.10667
53888.22,53911.19,53870.82,53895.77,0.07512
53894.95,53977.63,53894.95,53977.63,0.61478
53977.05,53977.05,53921.6,53958.55,0.11877
53916.86,53928.91,53904.07,53926.23,0.19541
53919.11,53923.4,53889.58,53923.4,0.31142
53895.79,53916.09,53860.44,53861.64,0.24433
53871.37,53883.25,53858.16,53872.81,0.27188
53864.57,53883.25,53857.54,53883.25,1.24652
53867.32,53881.02,53837.34,53859.86,0.60924
53901.69,53918.6,53897.28,53897.28,0.35611
53903.79,53941.97,53899.11,53916.23,0.24802
53918.04,53918.04,53902.88,53913.32,0.204
53913.32,53913.32,53861.83,53861.83,0.22192
53873.0,53873.0,53839.31,53839.31,0.21288
53821.04,53874.79,53819.77,53859.66,0.38871
53886.49,53893.0,53860.99,53888.09,0.25863
53890.45,53905.63,53885.16,53895.19,0.45079
53909.5,53911.13,53849.82,53859.34,0.63779
53858.11,53860.32,53839.21,53845.64,0.42054
53841.79,53861.08,53841.79,53861.08,0.20386
53853.11,53864.97,53848.27,53864.91,0.10992
53852.44,53903.11,53852.44,53885.14,0.05792
53906.5,53906.5,53833.03,53837.49,0.09526
53848.76,53861.52,53833.43,53861.52,0.35936
53860.9,53874.74,53839.38,53874.74,0.25607
53874.29,53884.17,53847.29,53847.29,1.49256
53827.71,53868.77,53777.38,53777.38,1.21944
53796.71,53820.97,53786.93,53820.97,0.42961
53807.92,53834.74,53770.84,53834.74,0.7385
53843.52,53885.3,53838.16,53885.3,0.18634
53878.51,53881.33,53845.05,53852.77,0.04398
53860.8,53890.9,53860.11,53861.34,0.09694
53885.08,53891.49,53856.81,53891.49,0.08192
53873.02,53873.02,53871.76,53871.76,0.21154
53885.78,53928.63,53885.78,53928.63,0.08619
53939.52,53952.89,53939.52,53946.91,0.0444
53949.63,53988.17,53925.16,53928.35,0.9129
