,open_time,open,high,low,closed,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-10-05 05:39:59.999,1633437300000,49913.58000000,50019.82000000,49902.09000000,49964.89000000,165.95852000,1633437599999,8293361.07786700,4961,77.79676000,3887829.32430470,0
2021-10-05 05:44:59.999,1633437600000,49964.89000000,50082.00000000,49943.78000000,50068.91000000,145.86037000,1633437899999,7295112.30183960,5116,71.81254000,3591317.44435860,0
2021-10-05 05:49:59.999,1633437900000,50068.92000000,50110.00000000,49970.00000000,49970.01000000,217.85958000,1633438199999,10901862.14431910,5832,116.16267000,5813057.29330160,0
2021-10-05 05:54:59.999,1633438200000,49970.01000000,50059.87000000,49968.01000000,49999.99000000,119.59528000,1633438499999,5982235.90372690,4349,64.84959000,3243927.11247890,0
2021-10-05 05:59:59.999,1633438500000,50000.00000000,50037.38000000,49970.25000000,50000.00000000,113.08520000,1633438799999,5654655.60591060,4379,61.77957000,3089137.70855060,0
2021-10-05 06:04:59.999,1633438800000,50000.00000000,50000.00000000,49873.72000000,49892.85000000,131.94857000,1633439099999,6586168.20297620,5112,58.53816000,2921916.58882160,0
2021-10-05 06:09:59.999,1633439100000,49892.85000000,49938.77000000,49791.66000000,49791.67000000,152.88904000,1633439399999,7624298.37362010,4951,62.35257000,3109845.90071660,0
2021-10-05 06:14:59.999,1633439400000,49791.67000000,49998.99000000,49772.63000000,49998.99000000,120.62405000,1633439699999,6015595.26117910,4489,69.74977000,3478460.89179040,0
2021-10-05 06:19:59.999,1633439700000,49998.99000000,50099.23000000,49981.18000000,50084.85000000,179.30343000,1633439999999,8970624.51323580,5216,92.61635000,4633616.98024600,0
2021-10-05 06:24:59.999,1633440000000,50084.85000000,50091.05000000,49952.01000000,49967.31000000,164.80250000,1633440299999,8242953.23274820,4777,61.57773000,3079773.01118560,0
2021-10-05 06:29:59.999,1633440300000,49967.31000000,49984.31000000,49882.86000000,49903.28000000,116.55667000,1633440599999,5819776.59873570,3934,52.34342000,2613747.74623570,0
2021-10-05 06:34:59.999,1633440600000,49903.29000000,50055.74000000,49897.92000000,50052.84000000,138.26164000,1633440899999,6912360.75211900,3982,87.02413000,4350389.23831910,0
2021-10-05 06:39:59.999,1633440900000,50052.85000000,50138.49000000,50006.70000000,50042.63000000,202.53394000,1633441199999,10141664.97730060,5377,88.98161000,4455407.09466240,0
2021-10-05 06:44:59.999,1633441200000,50042.63000000,50064.99000000,50000.00000000,50030.99000000,148.91739000,1633441499999,7448943.93592930,4056,75.57955000,3780445.71582600,0
2021-10-05 06:49:59.999,1633441500000,50031.00000000,50147.89000000,50030.99000000,50116.40000000,141.08777000,1633441799999,7065690.02644380,3898,79.72868000,3993043.84378000,0
2021-10-05 06:54:59.999,1633441800000,50116.41000000,50320.00000000,50114.01000000,50238.03000000,354.20850000,1633442099999,17787941.19188890,9458,174.31195000,8753722.53409320,0
