Open,High,Low,Close,Volume
53697.55,53719.23,53695.3,53708.88,0.18193
53708.88,53749.72,53708.86,53749.72,0.14927
53741.86,53741.86,53739.25,53739.79,0.00447
53752.06,53752.06,53735.19,53735.19,0.08866
53750.01,53753.48,53706.54,53706.54,0.06737
53721.16,53767.53,53657.06,53767.53,2.39556
53777.0,53804.09,53777.0,53804.09,0.47203
53798.54,53817.62,53798.54,53817.62,0.02047
53808.0,53833.3,53788.55,53802.46,0.37568
53822.18,53849.92,53822.18,53841.14,0.09014
53845.43,53850.4,53834.05,53838.79,0.01247
53848.36,53860.42,53833.05,53843.79,0.63705
53842.29,53842.29,53815.01,53815.01,0.34855
53780.24,53815.7,53775.0,53815.7,0.05158
53785.71,53819.01,53785.71,53819.01,0.01868
53819.01,53846.69,53808.67,53808.67,0.10545
53791.3,53811.64,53748.04,53768.01,0.82837
53799.3,53799.3,53759.88,53769.64,0.0464
53798.55,53798.55,53753.68,53753.68,0.11045
53753.37,53792.79,53753.37,53776.93,0.18284
53781.76,53800.22,53765.37,53765.37,0.21243
53784.49,53784.49,53769.75,53777.52,0.05093
53794.33,53809.23,53770.39,53777.09,0.1515
53796.06,53805.09,53767.94,53767.94,0.08963
53793.15,53828.89,53780.26,53826.09,1.65469
53848.28,53860.31,53834.73,53846.55,0.30574
53857.39,53874.71,53837.22,53873.03,0.07832
53858.14,53864.02,53844.55,53844.55,0.14736
53829.26,53850.83,53826.17,53850.83,0.24468
53844.13,53847.44,53832.24,53847.44,0.06687
53850.8,53862.8,53846.09,53853.02,0.1048
53864.02,53888.5,53858.14,53888.5,0.20256
53888.05,53897.84,53875.67,53875.67,0.05257
53867.7,53870.36,53859.63,53868.32,0.04413
53858.22,53875.67,53857.74,53875.2,0.09573
53908.38,53910.63,53908.38,53910.63,0.00837
53924.2,53927.45,53924.2,53927.45,0.15727
53917.74,54077.77,53917.74,54022.16,2.79969
54076.45,54160.27,54025.11,54108.98,4.11049
54152.5,54172.22,54128.74,54144.4,0.20752
54148.92,54149.59,54103.89,54105.87,0.21765
54110.36,54110.36,54049.68,54077.5,0.09636
54083.51,54083.66,54049.68,54064.12,0.10828
54079.72,54079.72,54055.85,54067.2,0.11398
54070.99,54101.74,54070.99,54101.74,0.03542
54088.9,54135.26,54088.9,54106.36,0.35133
54097.02,54097.43,54071.44,54078.15,0.27376
54097.85,54157.93,54097.85,54130.18,0.62028
54174.76,54187.21,54134.04,54187.21,1.34743
54190.22,54235.73,54172.94,54201.85,2.12695
54130.88,54150.25,54121.62,54138.68,0.04728
54137.47,54186.47,54137.47,54138.83,0.14036
54144.56,54174.12,54144.56,54174.12,0.02877
54188.76,54195.3,54166.51,54191.36,0.15963
54190.74,54195.3,54153.68,54167.63,2.30706
54143.0,54167.91,54135.79,54151.78,0.06286
54116.11,54116.11,54115.17,54115.17,0.00394
54111.54,54138.27,54111.14,54113.29,0.23989
54119.38,54129.26,54095.35,54122.79,0.44627
54118.63,54118.8,54097.87,54110.52,0.02947
54100.28,54127.0,54091.2,54096.59,0.36627
54113.77,54114.19,54095.48,54103.57,0.04131
54112.36,54137.51,54109.73,54137.51,0.01562
54122.5,54122.5,54093.21,54093.77,0.15387
54124.5,54171.1,54124.5,54171.1,0.38023
54141.15,54141.15,54110.52,54114.53,0.1752
54077.84,54077.84,54045.4,54045.4,0.17398
54062.93,54062.93,54017.1,54017.1,0.18548
54045.07,54050.96,54016.43,54016.43,0.0793
54028.67,54050.96,54016.72,54050.96,0.24823
54050.96,54102.21,54050.95,54052.79,1.06684
54085.33,54104.32,54082.08,54082.08,0.06594
54099.17,54099.17,54073.38,54077.91,0.05779
