Open,High,Low,Close,Volume,actual returns,sma5,sma50,signal
55894.86,58367.75,55520.21,57484.39,1903.959506,0.028343291592128894,54603.82599999998,54603.82599999998,1.0
57463.71,57561.55,47701.0,54110.42,5641.997695,-0.05869367318675556,55001.31799999997,55001.31799999997,-1.0
54101.03,54218.22,44901.96,48878.02,6957.534648,-0.09669856563671109,54458.45599999997,54458.45599999997,-1.0
48876.11,51412.64,46989.91,49694.58,3450.7451,0.016706077701183597,53213.481999999975,53213.481999999975,1.0
49698.82,52072.02,46702.5,47029.58,3538.668205,-0.05362757870174173,51439.39799999997,51439.39799999997,-1.0
47082.14,48450.0,44112.0,46367.18,3936.663434,-0.01408475261739528,49215.95599999997,49215.95599999997,-1.0
46301.59,48369.99,45000.0,46167.3,1759.600683,-0.00431080777394699,47627.33199999997,47627.33199999997,-1.0
46141.75,46675.22,43000.0,45215.21,2818.147904,-0.020622605177257558,46894.769999999975,46894.769999999975,-1.0
45243.69,49850.0,45031.37,49647.3,2942.353509,0.09802210362397967,46885.31399999998,46885.31399999998,1.0
49647.3,50262.96,47060.0,48494.34,2097.905702,-0.02322301514886016,47178.26599999998,47178.26599999998,-1.0
48462.4,52667.39,48137.77,50379.88,2318.723783,0.03888165093080964,47980.80599999998,47980.80599999998,1.0
50381.67,51785.71,47500.0,48360.96,2542.465502,-0.040073934276937506,48419.537999999986,48419.537999999986,-1.0
48348.75,49483.43,46296.16,48741.18,2163.308105,0.007862126806415848,49124.73199999999,49124.73199999999,1.0
48787.96,49204.79,47068.13,48893.51,1125.150873,0.0031252833846042716,48973.97399999999,48973.97399999999,1.0
48915.02,51469.78,48915.02,50979.57,1429.356213,0.04266537624318634,49471.01999999999,49471.01999999999,1.0
50980.49,52423.36,49318.79,52423.32,1995.944236,0.028320168255636435,49879.707999999984,49879.707999999984,1.0
52403.3,54900.0,51854.85,54900.0,2114.069026,0.047243860175204544,51187.51599999999,51187.51599999999,1.0
54893.57,57400.0,53030.0,55881.84,2442.66238,0.01788415300546431,52615.64799999999,52615.64799999999,1.0
55853.46,58162.6,54250.65,57795.55,2160.784393,0.034245651181135095,54396.05599999998,54396.05599999998,1.0
57795.55,58082.37,55008.09,57226.46,1907.321473,-0.009846605837300682,55645.43399999999,55645.43399999999,-1.0
57278.41,61800.0,56084.83,61153.84,2201.590225,0.06862874271796637,57391.53799999998,57391.53799999998,1.0
61182.49,61682.47,58979.41,59011.65,1388.168012,-0.03502952553756222,58213.86799999998,58213.86799999998,-1.0
59000.0,61720.0,54559.5,55628.69,3045.067979,-0.05732698543423209,58163.23799999999,58163.23799999999,-1.0
55637.22,57708.86,53275.0,56925.26,2524.848256,0.023307577438907767,57989.17999999999,57989.17999999999,1.0
56908.8,59000.0,54137.72,58947.13,1998.71466,0.03551797567547332,58333.31399999999,58333.31399999999,1.0
58941.7,60115.06,56978.69,57654.2,2125.526887,-0.021933722642646036,57633.385999999984,57633.385999999984,-1.0
57633.36,59470.47,56275.94,58066.76,2051.297988,0.007155766622379822,57444.40799999998,57444.40799999998,1.0
58040.39,59900.0,57830.24,58109.81,1100.584668,0.0007413880161386555,57940.63199999998,57940.63199999998,1.0
58092.11,58622.74,55436.5,57367.35,1291.222361,-0.012776844391678477,58029.049999999974,58029.049999999974,-1.0
57353.03,58418.3,53680.25,54098.64,1734.487206,-0.056978577535828245,57059.35199999998,57059.35199999998,-1.0
54080.13,55831.63,52990.25,54374.21,1846.800257,0.005093843394214703,56403.35399999998,56403.35399999998,1.0
54356.22,57226.74,51600.0,52306.87,2413.969452,-0.03802059836823368,55251.375999999975,55251.375999999975,-1.0
52281.91,53529.37,50363.16,51311.53,2673.824034,-0.019028857968370172,53891.71999999999,53891.71999999999,-1.0
51310.88,55117.58,51251.93,55078.95,2821.370805,0.0734224841863027,53434.03999999999,53434.03999999999,1.0
55068.25,56642.52,53939.73,55845.08,1987.067559,0.013909669665089996,53783.327999999994,53783.327999999994,1.0
55849.07,56540.59,54687.19,55767.6,1439.254926,-0.0013874095981240009,54062.00599999998,54062.00599999998,-1.0
55776.4,58427.6,54895.0,57595.59,2684.973422,0.032778710218836604,55119.74999999998,55119.74999999998,1.0
57602.51,59369.23,57040.22,58779.8,1840.435567,0.020560775573268852,56613.40399999998,56613.40399999998,1.0
58768.34,59824.12,56743.63,58771.1,2207.20271,-0.00014801003065689766,57351.83399999997,57351.83399999997,-1.0
58760.1,59500.0,57920.0,58713.1,1612.435853,-0.0009868796057926899,57925.437999999966,57925.437999999966,-1.0
58705.79,60143.55,58448.76,58968.56,1415.25845,0.004350988109978804,58565.62999999997,58565.62999999997,1.0
58964.97,59999.0,56897.78,57091.96,1474.741888,-0.03182373793763993,58464.90399999998,58464.90399999998,-1.0
57065.56,58500.0,56456.41,58221.71,1198.042275,0.019788250394626505,58353.285999999986,58353.285999999986,1.0
58209.31,59263.05,56781.24,59142.84,1558.396604,0.015821074303726146,58427.633999999984,58427.633999999984,1.0
59142.8,59499.79,57386.73,57987.27,1502.702368,-0.019538628851776485,58282.46799999999,58282.46799999999,-1.0
57987.29,58654.95,55445.46,55941.32,2205.62085,-0.03528274395397468,57677.02,57677.02,-1.0
55944.12,58157.89,55677.77,58087.01,1512.539767,0.03835608455431516,57876.02999999999,57876.02999999999,1.0
58065.8,58881.43,57653.65,58109.4,1369.782565,0.00038545623195274104,57853.56799999999,57853.56799999999,1.0
58115.4,61284.36,57868.23,59778.35,1591.487476,0.028720826578832348,57980.67,57980.67,1.0
59763.24,60675.0,59171.56,59954.82,1071.167638,0.0029520721130644745,58374.17999999999,58374.17999999999,1.0
59961.48,61240.6,59350.0,59830.82,1538.874417,-0.0020682240393683493,59152.079999999994,59152.079999999994,-1.0
59819.35,63770.99,59772.36,63554.56,2152.863843,0.062237823248954216,60245.58999999999,60245.58999999999,1.0
63583.85,64882.47,61109.0,62963.8,2610.123688,-0.009295320430194098,61216.46999999999,61216.46999999999,-1.0
62963.8,63862.2,62032.95,63224.59,1571.280967,0.00414190376057344,61905.71799999999,61905.71799999999,1.0
63224.58,63581.56,60015.3,61404.3,2532.397485,-0.028790854950581646,62195.61399999999,62195.61399999999,-1.0
61415.6,62583.55,59659.33,60046.12,1701.281826,-0.0221186464140134,62238.673999999985,62238.673999999985,-1.0
60066.3,60420.87,51035.68,56265.18,4639.894977,-0.06296726582833334,60780.79799999999,60780.79799999999,-1.0
56248.84,58000.0,54245.51,55664.34,2781.462732,-0.010678718169923274,59320.905999999995,59320.905999999995,-1.0
55674.4,57200.0,53403.37,56474.41,2973.949424,0.014552763941870328,57970.869999999995,57970.869999999995,1.0
56482.87,56823.75,53450.12,53803.99,3248.982775,-0.047285487356131806,56450.808,56450.808,-1.0
53811.62,55500.0,50469.0,51736.97,4407.936701,-0.03841759691056368,54788.978,54788.978,-1.0
51712.24,52125.87,47464.46,51121.14,5274.853114,-0.011903093667835596,53760.170000000006,53760.170000000006,-1.0
51161.12,51196.8,47718.92,50105.0,2375.977985,-0.01987709976733698,52648.302,52648.302,-1.0
50099.71,50599.99,47013.71,49123.01,1979.090384,-0.01959864285001489,51178.022000000004,51178.022000000004,-1.0
49123.07,54597.25,48835.81,54055.99,3280.133295,0.10042096361766095,51228.422000000006,51228.422000000006,1.0
54040.75,55500.0,53307.49,55068.14,1891.361448,0.01872410439620098,51894.65600000001,51894.65600000001,1.0
55064.8,56489.53,53864.59,54877.5,1993.682127,-0.0034618928476610744,52645.928,52645.928,-1.0
54877.5,55225.12,52360.1,53580.6,1800.211074,-0.023632636326363254,53341.047999999995,53341.047999999995,-1.0
53591.28,58000.04,53077.54,57764.76,2042.901351,0.07809095082921802,55069.398,55069.398,1.0
57764.75,58531.63,57047.64,57843.14,1402.799228,0.001356882639172996,55826.828,55826.828,1.0
57844.9,57963.86,56073.43,56606.3,1172.066589,-0.021382656612348394,56134.46,56134.46,-1.0
56602.83,59050.0,56490.38,57205.19,2193.812541,0.010579917783003046,56599.998,56599.998,1.0
57208.09,57228.69,53000.0,53227.11,2965.383601,-0.06954054343670568,56529.3,56529.3,-1.0
53241.86,57998.96,52915.12,57493.09,2752.994924,0.08014675228469104,56474.96599999999,56474.96599999999,1.0
57504.22,59050.0,55268.09,56440.62,2198.309321,-0.018306025993732322,56194.461999999985,56194.461999999985,-1.0
56429.29,58725.27,55300.0,57368.34,2209.712045,0.016437097962424874,56346.86999999998,56346.86999999998,1.0
57367.68,59558.2,56971.49,58939.31,1866.381689,0.027383919423152214,56693.69399999998,56693.69399999998,1.0
58945.9,59300.0,56260.45,58280.4,2226.058078,-0.011179465792863774,57704.35199999999,57704.35199999999,-1.0
58328.37,59611.94,53232.55,55859.56,3348.072229,-0.04153780687847031,57377.64599999999,57377.64599999999,-1.0
55872.21,59500.0,54511.06,56752.71,2219.303338,0.0159892057867983,57440.064,57440.064,1.0
56749.65,59000.0,48500.0,49547.74,3110.699329,-0.1269537613269922,55875.943999999996,55875.943999999996,-1.0
49545.49,55199.0,46100.0,49661.84,5142.8416,0.0023028295538807253,54020.44999999999,54020.44999999999,1.0
49691.58,51579.44,48873.52,49887.22,2102.646668,0.004538293385827119,52341.814,52341.814,1.0
49893.73,51800.0,46571.88,46785.78,2056.567463,-0.0621690284605958,50527.058,50527.058,-1.0
46801.92,49796.87,43800.0,46429.2,3616.306985,-0.007621546546835445,48462.356,48462.356,-1.0
46427.05,46659.97,42117.0,43530.32,5363.679173,-0.06243657008951253,47258.871999999996,47258.871999999996,-1.0
43542.51,45840.94,42288.01,42876.51,3541.78506,-0.01501964607657369,45901.806,45901.806,-1.0
42883.81,43600.0,30000.0,36753.96,13553.429477,-0.1427949709526266,43275.153999999995,43275.153999999995,-1.0
36754.0,42750.0,33734.69,40632.12,6970.379227,0.10551679329247787,42044.422,42044.422,1.0
40589.29,42275.11,33510.0,37344.93,7988.205685,-0.0809012672732804,40227.56799999999,40227.56799999999,-1.0
37333.51,38888.0,35113.01,37482.33,5085.561887,0.003679214286919308,39017.969999999994,39017.969999999994,1.0
37480.4,38299.08,31055.0,34734.64,8714.002801,-0.07330627525023126,37389.596,37389.596,-1.0
34760.71,40000.0,34431.52,38819.19,5880.163786,0.11759298498559367,37802.642,37802.642,1.0
38833.93,39840.73,36437.83,38380.94,3920.487435,-0.011289519436134543,37352.406,37352.406,-1.0
38364.12,40900.0,37840.77,39281.68,3337.45478,0.023468419481127878,37739.756,37739.756,1.0
39279.15,40437.57,37189.32,38552.14,2415.22531,-0.01857201626814331,37953.71799999999,37953.71799999999,-1.0
38562.04,38897.36,34700.0,35672.13,4290.374912,-0.07470428360137726,38141.21599999999,38141.21599999999,-1.0
35689.6,37362.6,33633.33,34598.36,3474.501771,-0.030101090122737206,37297.04999999999,37297.04999999999,-1.0
34612.4,36800.0,33400.0,35658.55,3093.479019,0.030642781912206374,36752.571999999986,36752.571999999986,1.0
35651.65,37516.48,34182.39,37245.25,3381.19032,0.04449704208387595,36345.285999999986,36345.285999999986,1.0
37254.08,37920.31,35660.45,36680.29,2733.037137,-0.015168645666225888,35970.91599999999,35970.91599999999,-1.0
36690.42,38438.27,35900.0,37579.26,2173.914367,0.024508257704614733,36352.34199999999,36352.34199999999,1.0
37567.84,39481.0,37168.1,39243.83,2552.861805,0.04429491160815835,37281.436,37281.436,1.0
39243.84,39277.82,35500.0,36861.35,2970.81323,-0.060709670794109605,37521.996,37521.996,-1.0
36849.44,37922.96,34800.0,35530.74,2301.57086,-0.036097701250768055,37179.094,37179.094,-1.0
35505.32,36476.84,34800.0,35798.29,1473.245661,0.007530099288672432,37002.693999999996,37002.693999999996,1.0
35801.16,36840.74,33300.0,33578.01,2759.907364,-0.062021956914701803,36202.443999999996,36202.443999999996,-1.0
33563.44,34072.78,31021.0,33373.32,4905.528725,-0.006095953869809545,35028.34199999999,35028.34199999999,-1.0
33400.66,37552.1,32420.91,37412.11,3979.166968,0.12101852617599929,35138.49399999999,35138.49399999999,1.0
37400.55,38619.59,35815.18,36686.78,3242.462282,-0.019387572633567052,35369.70199999999,35369.70199999999,-1.0
36677.28,37850.0,35939.88,37324.57,2533.471096,0.01738473640913707,35674.95799999999,35674.95799999999,1.0
37341.29,37450.78,34611.0,35527.1,2359.478051,-0.04815782204590702,36064.77599999999,36064.77599999999,-1.0
35555.85,39657.69,34770.24,39025.72,2809.080633,0.09847750027443847,37195.25599999999,37195.25599999999,1.0
39037.68,41069.9,38738.0,40525.99,3250.619207,0.038443108801067494,37818.031999999985,37818.031999999985,1.0
40521.93,41339.67,39526.52,40156.95,2281.395243,-0.009106255023011212,38512.065999999984,38512.065999999984,-1.0
40145.0,40512.0,38012.54,38341.29,2500.024921,-0.04521409120961617,38715.40999999999,38715.40999999999,-1.0
38333.4,39548.79,37373.0,38079.75,2663.875974,-0.006821366730227374,39225.93999999999,39225.93999999999,-1.0
38081.2,39100.0,35149.3,35828.28,2688.040377,-0.05912512555886007,38586.45199999998,38586.45199999998,-1.0
35840.76,36458.94,34826.0,35491.55,2884.263228,-0.009398441677914704,37579.56399999999,37579.56399999999,-1.0
35487.75,36140.18,33330.59,35593.89,3234.340219,0.002883503256408737,36666.95199999999,36666.95199999999,1.0
35589.06,35742.71,31250.0,31609.12,6103.445502,-0.1119509556274968,35320.51799999999,35320.51799999999,-1.0
31619.44,33463.05,28765.43,32518.52,8274.32859,0.028770177720860435,34208.27199999998,34208.27199999998,1.0
32520.45,34864.52,31709.94,33672.23,4379.362497,0.035478551914416956,33777.06199999999,33777.06199999999,1.0
33680.77,35331.0,32323.0,34664.58,2561.598602,0.0294708725855104,33611.66799999999,33611.66799999999,1.0
34648.14,35500.0,31260.0,31593.1,3758.823746,-0.08860571799802575,32811.509999999995,32811.509999999995,-1.0
31582.01,32873.91,30150.0,32273.49,3537.901589,0.021536031601837147,32944.384,32944.384,1.0
32256.33,34745.69,31987.13,34678.88,2997.283072,0.07453144980601722,33376.456,33376.456,1.0
34708.86,35303.91,33888.0,34481.09,2852.136128,-0.005703471392386361,33538.227999999996,33538.227999999996,-1.0
34486.75,36633.77,34202.2,35911.03,3050.027586,0.04147026674620791,33787.518,33787.518,1.0
35917.57,36114.7,33901.71,35026.97,2633.316802,-0.02461806302965963,34474.291999999994,34474.291999999994,-1.0
35052.97,35053.04,32666.6,33513.42,2290.017245,-0.04321098856110028,34722.27799999999,34722.27799999999,-1.0
33517.99,34089.13,32700.0,33810.38,2067.782193,0.00886092795065374,34548.577999999994,34548.577999999994,1.0
33788.75,34989.06,33328.75,34681.43,1636.163798,0.025762798288573086,34588.64599999999,34588.64599999999,1.0
34685.34,35968.64,34375.42,35290.65,1306.070398,0.017566173021124065,34464.56999999999,34464.56999999999,1.0
35280.25,35280.25,33118.81,33743.42,2082.537602,-0.043842490858060246,34207.85999999999,34207.85999999999,-1.0
33708.5,35155.16,33500.0,34225.52,1707.63752,0.014287229925123102,34350.27999999999,34350.27999999999,1.0
34208.61,35076.44,33763.39,33868.46,1699.225509,-0.010432566108564578,34361.89599999999,34361.89599999999,-1.0
33863.93,33934.43,32096.15,32870.81,2457.235259,-0.029456609482686913,33999.77199999999,33999.77199999999,-1.0
32868.08,34097.23,32255.75,33806.64,1547.332259,0.0284699403513331,33702.96999999999,33702.96999999999,1.0
33805.04,34301.85,33013.17,33503.04,1153.012134,-0.008980484307224756,33654.89399999999,33654.89399999999,-1.0
33501.16,34626.41,33304.69,34244.09,1197.253966,0.02211888831580633,33658.60799999999,33658.60799999999,1.0
34251.44,34683.69,31120.0,33089.77,1837.315304,-0.03370859029981521,33502.869999999995,33502.869999999995,-1.0
33090.5,33333.31,32167.56,32727.05,1996.89593,-0.010961696016623779,33474.117999999995,33474.117999999995,-1.0
32727.72,33132.11,31589.84,32818.32,1695.65143,0.0027888245350558005,33276.45399999999,33276.45399999999,1.0
32814.57,33189.38,31130.27,31870.74,2195.833165,-0.02887350723620219,32949.99399999999,32949.99399999999,-1.0
31872.07,32268.0,31025.65,31374.74,1843.897641,-0.015562864244758723,32376.12399999999,32376.12399999999,-1.0
31378.63,31988.0,31152.31,31509.98,1369.579999,0.004310473967274353,32060.16599999999,32060.16599999999,1.0
31519.62,32439.14,31135.12,31782.76,1428.174778,0.00865693980129456,31871.307999999997,31871.307999999997,1.0
31786.78,31898.0,30402.83,30828.98,1935.711841,-0.030009350981475502,31473.439999999995,31473.439999999995,-1.0
30832.11,31055.0,29264.41,29793.63,2982.969645,-0.03358366056872453,31058.018,31058.018,-1.0
29795.9,32844.96,29487.79,32128.31,3712.687393,0.07836171691734117,31208.732,31208.732,1.0
32148.48,32598.59,31726.23,32288.94,2160.164618,0.004999640503966729,31364.523999999998,31364.523999999998,1.0
32289.95,33650.19,32000.0,33636.26,2144.926074,0.04172698143698761,31735.224,31735.224,1.0
33652.22,34507.83,33418.36,34264.68,2469.018466,0.01868281432002239,32422.363999999994,32422.363999999994,1.0
34275.19,35417.9,33872.05,35401.94,1727.279399,0.03319044567175311,33544.026,33544.026,1.0
35403.88,40588.12,35248.96,37248.41,7281.061858,0.052157311153004704,34568.045999999995,34568.045999999995,1.0
37250.03,39543.9,36399.0,39479.37,5201.987097,0.05989410017769892,36006.132,36006.132,1.0
39469.3,40898.0,38768.52,40013.65,6663.970452,0.01353314401926875,37281.60999999999,37281.60999999999,1.0
40028.89,40643.15,39114.97,40035.89,3481.872251,0.0005558103297249595,38435.85199999999,38435.85199999999,1.0
40033.89,42338.09,38318.36,42230.35,4310.914026,0.05481231964619737,39801.53399999999,39801.53399999999,1.0
42225.61,42471.61,41066.1,41481.71,2153.959358,-0.017727534817968627,40648.19399999999,40648.19399999999,-1.0
41493.12,42600.0,39432.0,39856.79,2450.14526,-0.03917196277588364,40723.67799999999,40723.67799999999,-1.0
39866.51,40457.08,38688.88,39150.89,2260.514767,-0.017710909483678927,40551.126,40551.126,-1.0
39159.43,39785.98,37654.48,38202.95,2590.179306,-0.024212476395811255,40184.537999999986,40184.537999999986,-1.0
38209.9,39965.9,37500.0,39734.78,2290.327755,0.040097165271268276,39685.423999999985,39685.423999999985,1.0
39725.68,41374.07,37300.0,40882.95,3377.412442,0.028895843892932094,39565.67199999999,39565.67199999999,1.0
40883.36,43399.99,39879.65,42874.98,3210.788191,0.04872520207079001,40169.30999999999,40169.30999999999,1.0
42874.98,44754.94,42442.55,44600.86,3261.024914,0.04025377971021782,41259.30399999999,41259.30399999999,1.0
44608.28,45360.2,43288.55,43835.04,2989.068905,-0.01717052092717497,42385.721999999994,42385.721999999994,-1.0
43828.73,46499.99,42817.95,46267.01,3649.601154,0.05548004518759431,43692.168,43692.168,1.0
46269.61,46735.29,44619.89,45598.01,2279.479893,-0.014459546878002327,44635.17999999999,44635.17999999999,-1.0
45603.14,46787.68,45341.0,45532.33,2176.991137,-0.0014404137373539294,45166.649999999994,45166.649999999994,-1.0
45543.49,46230.98,43762.79,44433.43,2562.025665,-0.02413449959622105,45133.164000000004,45133.164000000004,-1.0
44437.8,47893.76,44241.49,47831.83,2132.62233,0.07648295438817132,45932.522000000004,45932.522000000004,1.0
47824.57,48200.0,46024.66,47092.92,2150.211364,-0.015448081329942909,46097.704000000005,46097.704000000005,-1.0
47110.63,47404.12,45516.45,47003.87,1826.298057,-0.001890942417671182,46378.876000000004,46378.876000000004,-1.0
47013.5,48076.27,45660.83,45876.97,2167.450528,-0.023974621664131113,46447.80399999999,46447.80399999999,-1.0
45906.48,47171.98,44386.35,44648.84,2288.389963,-0.026770076576548174,46490.886,46490.886,-1.0
44701.83,46031.82,44220.44,44717.35,2282.195001,0.0015344183633887454,45867.98999999999,45867.98999999999,1.0
44731.72,47059.76,43943.44,46753.72,2377.183358,0.045538700303126234,45800.14999999999,45800.14999999999,1.0
46758.32,49406.05,46640.73,49326.64,2518.777422,0.05503134296051737,46264.70399999999,46264.70399999999,1.0
49347.44,49808.89,48251.0,48858.83,1708.863497,-0.009483921872643242,46861.075999999994,46861.075999999994,-1.0
48864.06,49516.11,47972.28,49276.5,1119.395483,0.00854850597118273,47786.608,47786.608,1.0
49276.5,50546.27,49040.94,49545.26,2109.418562,0.005454121132791645,48752.189999999995,48752.189999999995,1.0
49508.47,49888.62,47600.0,47700.91,2248.857081,-0.03722555901412161,48941.628,48941.628,-1.0
47688.01,49280.07,47128.89,48991.76,1868.964933,0.027061328599391477,48874.65199999999,48874.65199999999,1.0
48984.49,49357.2,46236.72,46863.0,1872.83558,-0.04345138856003539,48475.48599999999,48475.48599999999,-1.0
46855.79,49551.39,46344.05,49071.5,2115.202637,0.04712673110983068,48434.48599999999,48434.48599999999,1.0
49090.48,49312.17,48380.0,48920.68,709.60507,-0.003073474419978961,48309.569999999985,48309.569999999985,-1.0
48927.61,49664.49,47788.88,48792.95,1181.513039,-0.0026109612540137217,48527.97799999999,48527.97799999999,-1.0
48805.61,48901.12,46852.74,46995.47,1521.97002,-0.03683892857472226,48128.71999999999,48128.71999999999,-1.0
46996.65,48260.39,46581.26,47121.64,1775.38109,0.0026847268470768793,48180.44799999999,48180.44799999999,1.0
47102.56,49121.5,46531.41,48843.62,1818.59385,0.03654329518242583,48134.87199999999,48134.87199999999,1.0
48838.81,50402.5,48543.82,49267.13,2090.178742,0.008670733250319973,48204.16199999999,48204.16199999999,1.0
49262.78,51045.17,48343.37,50015.65,2322.353184,0.015193091215177423,48448.70199999999,48448.70199999999,1.0
50016.62,50550.0,49387.75,49938.29,1032.21495,-0.0015467158779302048,49037.26599999999,49037.26599999999,-1.0
49943.8,51950.0,49472.92,51786.64,1060.282124,0.03701268105095301,49970.26599999998,49970.26599999998,1.0
51792.48,52800.0,51018.18,52707.76,1468.894854,0.017786826872722372,50743.09399999998,50743.09399999998,1.0
52696.91,52942.42,42913.0,46870.91,5411.566891,-0.11073986069603414,50263.84999999998,50263.84999999998,-1.0
46877.47,47372.48,44425.56,46047.92,2735.46603,-0.017558652050920442,49470.303999999975,49470.303999999975,-1.0
46044.16,47399.99,45513.02,46395.19,1672.47953,0.0075414915592280085,48761.683999999965,48761.683999999965,1.0
46379.6,47031.04,44126.04,44864.41,2935.39666,-0.0329943685972619,47377.23799999997,47377.23799999997,-1.0
44846.07,45983.01,44732.8,45174.46,899.74221,0.0069108230778025526,45870.577999999965,45870.577999999965,1.0
